出表日期,產業類別,公司代號,公司名稱,董事酬金-前年支付,董事酬金-今年支付,董事酬金-合計,董事酬金加計兼任員工酬金-前年支付,董事酬金加計兼任員工酬金-今年支付,加計兼任員工酬金-合計,酬金總額占稅後損益百分比(%)-董事酬金,酬金總額占稅後損益百分比(%)-加計兼任員工酬金,平均每位董事酬金-董事酬金,平均每位董事酬金-加計兼任員工酬金,領取來自子公司以外轉投資事業或母公司酬金,稅後純益,每股盈餘,股東權益報酬率(%),實收資本額(仟元),稅後損益與董監酬金變動之關聯性與合理性說明,date
1150415,生技醫療業,1720,生達,600000,4500000,5100000,11643249,4521600,16164849,+0.5498,+1.7425,566667,1796094,180000,+927659,5.19,13.75,1786961.000000,依據本公司章程規定辦理,2026-05-15
1150415,生技醫療業,1731,美吾華,3725000,4814953,8539953,34834396,7204139,42038535,+4.7182,+23.2255,656919,3233733,20022451,+181002,1.36,8.47,1329152.000000,本年度與去年度董事酬金及董事酬金占稅後純益比例約當。,2026-05-15
1150415,生技醫療業,1733,五鼎,230000,2083541,2313541,9434152,3083541,12517693,+1.4203,+7.6847,330506,1788242,0,+162892,1.63,8.83,999502.000000,"本公司之董事酬勞係依本公司章程規定辦理，其比例均符合章程規定：
113年章程：本公司年度扣除員工酬勞及董事酬勞前之本期稅前淨利提列不高於1%。
114年章程：本公司年度扣除員工酬勞及董事酬勞前之本期稅前淨利提列不高於1%。",2026-05-15
1150415,生技醫療業,1734,杏輝,7739815,7701801,15441616,16546492,7701801,24248293,+4.2219,+6.6297,1403783,2204390,0,+365751,1.92,9.76,1901968.000000,依本公司章程規定全體董事之報酬授權由董事會議定，不論營業盈虧得依同業通常水準支給之。公司章程中亦明訂不高於年度獲利之5%作為董事酬勞。本年度經審議以年度獲利之1.8%作為董事酬勞。,2026-05-15
1150415,生技醫療業,1752,南光,1565000,9306698,10871698,20495581,9563563,30059144,+4.4481,+12.2985,1358962,3757393,0,+244414,2.42,9.93,1009885.000000,113年度董事酬金占稅後損益比例為9.15%。114年度董事酬金占稅後比例為12.30%。114年度相較113年度增加主係一位董事兼任總經理退休支付退休金所致。,2026-05-15
1150415,生技醫療業,1760,寶齡富錦,10185521,12610950,22796471,25186747,12610950,37797697,+11.9875,+19.8758,2532941,4199744,0,+190169,2.22,9.81,857391.000000,"本公司章程規定，本公司董事於執行本公司職務時，不論盈虧，公司得支給報酬，董事
之報酬應經薪資報酬委員會依其對本公司營運參與之程度及貢獻價之價值，並參酌國內
外業界通常水準議定後，再提董事會決議之。如公司當年度有獲利時，依章程規定提撥
不高於5%為董事酬勞，但公司尚有累積虧損時，應預先保留彌補數額。董事酬金之訂
定，係依本公司「董事及獨立董事薪酬辦法」，依董事之表現、公司經營績效、公司未來
營運及風險，及依對公司營運參與程度及貢獻價值給予權數，依加權結果擬具分派建
議，經董事會決議行之。",2026-05-15
1150415,生技醫療業,1762,中化生,6543919,0,6543919,6543919,0,6543919,-2.6836,-2.6836,934846,934846,0,-243847,-4.39,-7.56,769180.000000,本公司對於董事酬金之發放，依據公司章程規定，公司年度如有獲利，應提撥不高於百分之三為董事酬勞。但公司尚有累積虧損時，應預先保留彌補數額。其報酬並依其對本公司營運參與之程度、貢獻價值及參酌同業通常之水準議定之。本公司114年度獲利相較113年度下降，致董事酬金相對減少。,2026-05-15
1150415,生技醫療業,1783,和康生,740000,5100000,5840000,7012000,9300002,16312002,+2.2012,+6.1482,680653,1901166,560000,+265312,2.96,18.22,896881.000000,"113年度稅後純益190,167仟元，董監酬勞佔稅後純益2.79%；
114年度稅後純益265,312仟元，根據公司章程，提撥不高於百分之五為董監酬勞，此次提撥數佔稅後純益1.92%。",2026-05-15
1150415,生技醫療業,1786,科妍,2368636,10175451,12544087,15286636,13793345,29079981,+7.7271,+17.9132,1393787,3231109,0,+162338,2.24,8.37,748276.000000,主要在於酬勞會依持股比例及擔任公司治理職位(ex.薪酬委員會委員)等試算,2026-05-15
1150415,生技醫療業,1789,神隆,13986500,2191211,16177711,18150500,2191211,20341711,+11.8128,+14.8533,951630,1196571,318812264,+136951,0.17,1.30,7907392.000000,本公司營運結果相較於前一年度衰退，故董事酬金亦較上年度減少。,2026-05-15
1150415,生技醫療業,1795,美時,14355323,0,14355323,14355323,0,14355323,+0.3041,+0.3041,1305029,1305029,0,+4720053,18.14,20.99,2668738.000000,本公司114年度董事酬金核發均依相關制度辦理，上述酬金相較於113年度之變動尚屬合理範圍。,2026-05-15
1150415,生技醫療業,3164,景岳,6356042,2044580,8400622,6356042,2044580,8400622,+14.6869,+14.6869,933402,933402,0,+57198,0.66,3.28,860104.000000,考量董事執行業務情形，依公司規定，給予合理之固定報酬。,2026-05-15
1150415,生技醫療業,3705,永信,5495795,18949755,24445550,5495795,18949755,24445550,+2.7753,+2.7753,2716172,2716172,12716384,+880815,3.31,10.01,2664230.000000,"本年度稅後純益較去年減少24.62%
平均每位董事酬金(不含兼任員工報酬)較去年減少12.97%",2026-05-15
1150415,生技醫療業,3716,中化控股,6706600,7000000,13706600,18430300,7515000,25945300,+4.5678,+8.6464,1958086,3706471,0,+300070,2.39,3.96,1497656.000000,"本公司對於董事酬&#12198;之發放，已明訂於公司章程，並依其對本公司營運參與之程度、貢獻價值及參酌同業&#12116;準議定之。本公司114年度稅後淨利為300,070(仟元)，董事酬&#12198;為13,707(仟元)，董事酬&#12198;總額占稅後淨利4.5679%;113年度稅後淨利為317,348(仟元)，董事酬&#12198;為13,815(仟元)，董事酬&#12198;總額占稅後淨利4.3532%，兩年度相較無重&#12068;變動情形。",2026-05-15
1150415,生技醫療業,4104,佳醫,4047612,25135566,29183178,17083016,28173358,45256374,+3.6214,+5.6159,3242575,5028486,18926156,+805860,4.70,8.36,1715674.000000,本公司董事酬金係依據當年度盈餘狀況在本公司章程訂定額度內適度提撥，其中董事酬勞另依章程訂定之額度內適度提撥。,2026-05-15
1150415,生技醫療業,4106,雃博,5395100,2806445,8201545,5395100,2806445,8201545,+6.7712,+6.7712,911283,911283,0,+121124,1.20,4.89,1009116.000000,稅後損益與酬金變動之關聯性，主要是以董事的權責範圍及對公司整體貢獻度給予合理報酬。114年度董事酬金(不含兼任員工領取相關酬金)占稅後損益之比例為6.7712與113年度5.4471無重大差異。,2026-05-15
1150415,生技醫療業,4108,懷特,3230000,0,3230000,9185320,0,9185320,-5.5499,-15.7826,265407,754751,37148686,-58199,-0.29,-4.72,1986189.000000,董事酬金係屬業務執行費用及兼任員工固定報酬，稅後損益與酬金變動無關聯性，最近兩年度董事酬金差異主係董事平均席次減少所致。,2026-05-15
1150415,生技醫療業,4119,旭富,5209426,1360000,6569426,9079887,1734000,10813887,+6.1183,+10.0712,938489,1544841,24182000,+107374,0.90,1.98,1195087.000000,"114稅後損益較去年少, 故董事酬勞少",2026-05-15
1150415,生技醫療業,4133,亞諾法,7991200,0,7991200,9782400,0,9782400,-700.3681,-857.3532,1141600,1397486,0,-1141,-0.02,-0.09,605536.000000,"本公司董事酬金組成項目為:
(1)報酬: 依據個別董事對本公司營運參與之程度、貢獻價值、擔負之職責與風險，由董事會參酌業界水準議定之。
(2)董事酬勞: 依據本公司章程第24條規定提撥。分配基準係由公司統計董事之出席率及董事進修時數，並依據本公司「董事會績效評估辦法」規定，由每位董事(含獨立董事)針對公司目標與任務之掌握、認知、營運&#63851;與程&#64001;、內部關係經營與溝通、專業及持續進修、內部控制等各面向進行自行評核。經彙總本公司董事會成員114年度績效考核自評，前述考核項目之評估結果，得分為92~95分，董事會成員均對公司營運有良好的掌握與投入，並善盡各項董事職責，惟因114年度未有獲利，經115年2月25日薪酬委員會審議，及115年2月25日董事會決議不予分派董事酬勞。
(3)業務執行費用: 董事長職務加給，係董事長監督本公司營運管理所支領之月薪及年終獎金，領取金額每年定期經薪酬委員會審議並經董事會決議通過。",2026-05-15
1150415,生技醫療業,4142,國光生,4668296,0,4668296,27503081,0,27503081,-1.9460,-11.4649,389025,2291923,0,-239889,-0.57,-4.71,4295078.000000,本公司董事酬金主要為獨立董事薪資等，依提報董事會決議行之與公司損益變動無關聯性。,2026-05-15
1150415,生技醫療業,4155,訊映,1632000,2063998,3695998,13312031,5893152,19205183,+4.4828,+23.2934,336000,1745926,0,+82449,0.58,3.78,1448142.000000,114年度之稅後淨利較113年度減少，故114年度平均每位董事酬金較113年度減少。,2026-05-15
1150415,生技醫療業,4164,承業醫,916000,5600000,6516000,19677000,5600000,25277000,+3.4980,+13.5696,930857,3611000,0,+186277,1.00,3.07,1953110.000000,本公司114年度為稅後淨利，依據公司章程規定估列董事酬勞，金額尚屬合理。,2026-05-15
1150415,生技醫療業,4736,泰博,580000,8950000,9530000,19523000,24534000,44057000,+0.6610,+3.0557,1361429,6293857,0,+1441815,15.12,14.89,953744.000000,"本公司章程依法訂定董事酬勞，並經薪酬委員會審議，以當年度獲利狀況分派不高於百分之三為董事酬勞，故稅後損益與酬金變動之關聯性尚屬合理。
本公司董事酬金皆依對公司貢獻程度、考量未來風險及參酌市場水準議定之。",2026-05-15
1150415,生技醫療業,4737,華廣,3180000,0,3180000,6279399,0,6279399,-1.7640,-3.4832,353333,697711,0,-180277,-2.68,-9.84,673324.000000,"本公司董事之報酬係依「公司章程」及「董事及功能性委員酬金辦法」之規定辦理。
1.董事酬勞:依章程條規定按當年度獲利狀況不高於3%分派董事酬勞。
因114年度為稅後淨損，故無分配員工酬勞及董事酬勞。
2.業務執行費為董事車馬費及會議出席費。",2026-05-15
1150415,生技醫療業,4746,台耀,3460000,7200000,10660000,10307667,7827860,18135527,+2.4166,+4.1114,1184444,2015059,40000,+441107,3.67,4.57,1202560.000000,"1.依據公司章程規定，公司年度如有獲利，應由董事會決議提撥不高於百分之二為董事酬勞，而報酬係依其對本公司運作參與程度及公司營運表現議定之。
2.本年度稅後損益較去年增加，董事酬勞亦相對增加。",2026-05-15
1150415,生技醫療業,4771,望隼,2596000,6267000,8863000,15521711,12267000,27788711,+1.1964,+3.7513,1266143,3969816,0,+740775,12.71,19.56,585277.000000,本公司章程依法訂定董事酬勞，並經薪酬委員會審議，以當年度獲利狀況由董事會決議提撥不高於1.5%為董事酬勞，故稅後純益與酬金變動之關聯性尚屬合理。,2026-05-15
1150415,生技醫療業,6446,藥華藥,16090051,39600000,55690051,65707165,53490000,119197165,+1.1038,+2.3626,5062732,10836106,0,+5045167,13.64,16.97,3796294.000000,"1.依本公司章程第二十條規定辦理，本公司當年度之稅前利益扣除分配員工酬勞及董事酬勞前之利益於保留彌補累積虧損後如尚有餘額，應提撥不低於百分之一為員工酬勞，提撥不高於百分之五為董事酬勞；另提撥不低於百分之零點五為基層員工調整薪資或分派酬勞。
2.業務執行費用出席董事會出席費及車馬費。",2026-05-15
1150415,生技醫療業,6472,保瑞,4215000,32364401,36579401,24715720,33390401,58106121,+1.2270,+1.9490,4929838,7831014,0,+2981311,23.90,21.17,1275830.000000,公司及子公司董事之報酬依公司章程規定係由股東會議定之；董事盈餘分配酬勞之計算依公司章程規定，於提繳稅款、彌補虧損及提列百分之十法定盈餘公積後不高於百分之五的盈餘為限，經董事會以董事三分之二以上出席及出席董事過半數同意之決議行之，並報告股東會。,2026-05-15
1150415,生技醫療業,6491,晶碩,3200000,21914000,25114000,18675900,44900100,63576000,+1.5426,+3.9051,2790444,7064000,86012651,+1628044,20.87,14.48,780000.000000,本公司依公司章程訂定以不高於稅前淨利1%分派董事酬勞。,2026-05-15
1150415,生技醫療業,6534,正瀚-創,4226160,18546000,22772160,14909002,18546000,33455002,+4.9078,+7.2101,2530240,3717222,0,+464001,4.51,17.39,1028000.000000,"1.依本公司章程第26條規定，本公司依當年&#64001;獲&#63965;狀況扣除累積虧損後，如尚有餘額，應提撥董事酬勞不高於5%。本期估&#63900;之公司章程所載董事酬勞金額之估&#63900;基礎：董事酬勞3%。 
2.114年度稅後純益與本次董事酬勞無差異。 
3.業經115年3月3日薪資報酬委員會、審計委員會及董事會決議通過，並已全數發放完畢。",2026-05-15
1150415,生技醫療業,6589,台康生技,4797668,0,4797668,15941520,0,15941520,-0.6308,-2.0960,453466,1506760,0,-760552,-2.51,-8.64,3066460.000000,"依本公司章程規定，本公司年度如有獲利，應提撥百分之一至五為員工酬勞（其中上開數額以不低於百分之十為基層員工分配酬勞）。不高於百分之三為董事酬勞，僅得以現金發放。員工酬勞及董事酬勞分派案應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議行之，並報告股東會。
但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董事酬勞。
本公司前兩年度並未分配員工酬勞及董事酬勞，董事僅領取執行業務之車馬費，
獨立董事另有領取執行業務之固定報酬；現任董事長兼任員工領取薪資等費用。
上述酬金給付皆經薪資報酬委員會審查後並提董事會決議通過。",2026-05-15
1150415,生技醫療業,6645,金萬林-創,1812000,0,1812000,4322160,0,4322160,-1.2373,-2.9513,201333,480240,0,-146450,-2.41,-26.27,608640.000000,"本公司114年度因營運表現未達預期，全年稅後虧損，基於審慎原則，經董事會審議決議，114年度將不發放董事及員工酬勞。
酬金的部分僅發放董事車馬費及兼任員工的薪資及獎金。",2026-05-15
1150415,生技醫療業,6657,華安,7132185,0,7132185,15134313,0,15134313,-2.7601,-5.8569,1018884,2162045,0,-258402,-2.92,-31.60,888080.000000,本公司114年度董事及獨立董事之酬金包含執行業務報酬及車馬費，依據本公司章程規定，董事及獨立董事執行本公司職務時，不論公司營業盈虧，公司得給付定額報酬，其報酬係依股東會議定之「董事報酬給付辦法」，授權董事會依個別董事對公司營運參與程度及貢獻之價值，並參考薪資報酬委員會之建議及同業通常水準議定之。,2026-05-15
1150415,生技醫療業,6782,視陽,9200000,6344892,15544892,19064000,13620892,32684892,+1.7524,+3.6846,1943112,4085612,3481366,+887071,14.08,21.74,630000.000000,"本公司董事之酬勞依公司章程規定，公司年度如有獲利，所謂獲利係指稅前利益扣除分派員工酬勞及董事酬勞前之利益應提撥不高於百分之一為董事酬勞，並平均分派予未兼任經理人之董事。而本公司114年度獲利增加，稅後純益從113年度636,471千元增加至887,071千元，進而增加兼任員工酬勞之發放，從113年度12,921千元增加為17,140千元。",2026-05-15
1150415,生技醫療業,6794,向榮生技,1203000,0,1203000,5475000,0,5475000,-1.0476,-4.7677,133667,608333,0,-114836,-1.89,-14.82,636370.000000,"本公司113年及114年損益分別為(93,072)仟元及(114,836)仟元，因為虧損故無發放酬勞，酬金僅支付董事之報酬、兼任員工之薪資獎金及執行業務相關之支出，尚屬合理。",2026-05-15
1150415,生技醫療業,6796,晉弘,2474000,88264,2562264,12071234,906497,12977731,+33.1685,+167.9965,320283,1622216,0,+7725,0.20,1.04,382340.000000,"本公司114年度稅後純益（7,725仟元）較113年度（5,610 仟元）成長約37.7%。因董事酬金維持以稅後純益之0.5% 提列，其金額隨經營績效同步增加，具備高度關聯性；董事兼任員工部分，則因應公司年度調薪政策致總額上升，符合業界人事薪酬慣例。此外，獨立董事採固定薪酬以維護其獨立性。整體而言，酬金變動係反映公司獲利成長與留才政策，其調整具備充分之合理性。",2026-05-15
1150415,生技醫療業,6838,台新藥,2022000,0,2022000,2022000,0,2022000,-2.4197,-2.4197,314953,314953,10576000,-83565,-0.55,-5.56,1509771.000000,"1.本公司董事(含獨立董事)之固定報酬，係本公司按董事對公司營運參與及貢獻程度，參酌同業薪資支給情形訂定，並經薪資報酬委員會及董事會通過，領取每月固定報酬與出席會議的車馬費，與稅後損益無關聯性。
2.本公司章程規定，公司年度如有獲利，應提撥不低於5%為員工酬勞及提撥不高於2%為董事酬勞，但公司尚有累積虧損時應預先保留弭補虧損，本公司董事酬勞及員工酬勞皆依公司章程規定辦理。",2026-05-15
1150415,生技醫療業,6861,睿生光電,2430000,3816047,6246047,7427880,3816047,11243927,+3.9158,+7.0490,892292,1606275,57673058,+159510,3.84,11.24,415992.000000,本公司董事之酬勞皆按公司章程規定，依其對本公司營運參與之程度及貢獻之價值，並參酌同業水準給付。公司依年度獲利狀況，由薪資報酬委員會酌參產業環境及公司營運狀況擬議董事酬勞，經董事會決議後發放。,2026-05-15
1150415,生技醫療業,6885,全福生技,5355666,0,5355666,18059814,0,18059814,-1.2271,-4.1379,595074,2006646,0,-436452,-3.32,-23.52,1332140.000000,"本公司董事(包含一般董事及獨立董事)之薪資報酬，除法令或章程另有規定者外，依「董事及經理人薪資報酬管理辦法」辦理，按月給付，與稅後損益無關聯性。
依本公司章程規定，本公司年度如有獲利，應由董事會決議提撥2-10%為員工酬勞及不高於5%作為董事酬勞。但公司尚有累積虧損時，應預先保留彌補數額。本公司114年度係屬虧損，故不分派董事酬勞。",2026-05-15
1150415,生技醫療業,6918,愛派司,1742000,11461000,13203000,24592000,12423000,37015000,+7.7948,+21.8530,1886143,5287857,0,+169382,5.16,15.52,345710.000000,114年度董事酬勞按公司章程規定，年度如有獲利，提撥不高於當年獲利百分之五為董事酬勞。114年度獲利較113年度高，二年度相較並無重大差異，尚屬合理。,2026-05-15
1150415,生技醫療業,6919,康霈*,2141245,0,2141245,17799945,0,17799945,-0.6084,-5.0580,305892,2542849,0,-351918,-0.23,-3.68,776939.000000,"1.本公司114年每位董事平均酬金為305,892元，較113年每位董事平均酬金1,002,559元減少，係因本公司董事長每日皆投入公司營運管理，執行督導職責，故依公司實際營運需求而兼任策略長一職，所支領薪資係申報於「兼任員工領取相關酬金」欄位所致。董事長兼任策略長業經本公司薪資報酬委員會及董事會通過，符合必要性及合理性。
2.本公司董事酬金係依據公司章程及「董事、功能性委員會委員及經理人薪酬辦法」之規定，由薪資報酬委員會審議各董事對公司營運參與程度及貢獻價值，將績效風險之合理公平性與所得報酬連結，並參酌公司營運績效暨同業水準後，提出建議提交董事會決議。本公司支付董事酬金已併同考量本公司未來面臨之營運風險及其與經營績效之正向關聯性，以謀永續經營與風險控管之平衡。",2026-05-15
1150415,生技醫療業,6931,青松健康,804000,864755,1668755,3028738,1012711,4041449,+1.8197,+4.4071,238394,577350,0,+91704,1.39,10.18,661522.000000,"本公司薪資報酬委員會考量必要性、合理性、適法性、公司風險胃納及參酌同業水準評估後,將所提建議提報董事會討論通過",2026-05-15
1150415,生技醫療業,6934,心誠鎂,1680000,0,1680000,24656725,0,24656725,-1.3322,-19.5518,168000,2465673,0,-126110,-3.92,-50.77,327168.000000,"(1)本公司章程第廿三條規定：本公司董事之報酬授權董事會依董事對本公司營運參與之程度及貢獻之價值暨同業通常水準支給議定。本公司董事若兼任本公司其他職務者，其擔任公司職務報酬之支給，得依一般經理人薪資水準按月支領薪俸。本公司得因業務運作之需要，設置薪資報酬委員會，由其評估董事及經理人之績效與薪資報酬，並提交董事會討論。
(2)114年度董事兼任員工之酬金較113年度高，主係依照經理人績效目標發放經營績效獎金所致，該績效獎金依前揭章程第廿三條規定，於114年3月14日及114年12月23日之薪酬委員會審議及董事會討論通過在案。
(3)本公司董事及經理人薪資酬勞辦法第四條規定：獨立董事執行本公司職務時，不論公司營業盈虧，公司得支給報酬為每月新台幣三萬伍仟元，按月給付，並得由董事會依其對公司營運參與程度及貢獻之價值，提報薪酬委員會酌予調整之。本公司113年5月31日全面改選後，增加一席獨立董事，故114年度整體董事酬金較113年度略增。",2026-05-15
1150415,生技醫療業,6936,永鴻生技,3066000,1626418,4692418,11356619,1636345,12992964,+3.6417,+10.0836,521380,1443663,0,+128853,1.82,10.38,728040.000000,"1.本公司依據上市公司董事會設置及行使職權應遵循事項要點，董事長與總經理或相當職務者為同一人或互為配偶或一親等親屬者，應設置獨立董事人數不得少於4人，故113年10月起補選一名獨立董事，以符合規範。
2.本年度稅後純益較去年減少5.68%。 平均每位董事酬金(不含兼任員工報酬)較去年增加15.71%，主係四位獨立董事於114年度任期均達全年，且獨董係每月支領固定報酬，故稅後損益與酬金變動之關聯性尚屬合理。",2026-05-15
1150415,生技醫療業,6949,沛爾生醫-創,1868000,0,1868000,8710960,0,8710960,-0.4406,-2.0548,266857,1244423,0,-423938,-7.23,-34.80,1143716.000000,"114年度為稅後虧損,無分配董事酬勞,酬金為董事兼任員工之薪資。",2026-05-15
1150415,生技醫療業,6955,邦睿生技-創,1432000,2380000,3812000,5967995,3505250,9473245,+3.7188,+9.2417,423556,1052583,0,+102505,4.13,16.90,248008.000000,"依本公司章程第二十條規定，當年度如有獲利，最高不得超過3%董監事酬勞，並依各董事參與經營情形分配之。 本公司全體獨立董事參與本公司董事會運作，同時亦擔任薪酬委員會及審計委員會之委員，負責其功能性的議案審查、監督、風險管控等，參酌本公司所處地區之獨立董事平均報酬及公司現況後，按月支付固定報酬，自114年3月開始由每位新台幣20,000元調整為每位 30,000 元，另不參與公司盈餘之分配。",2026-05-15
1150415,生技醫療業,7799,禾榮科,450000,0,450000,450000,0,450000,-0.0934,-0.0934,64286,64286,0,-481666,-3.31,-7.43,1575480.000000,本公司董事之酬勞由董事會依公司章程第20條之規定辦理，並參照本公司「董事、功能性委員會委員及經理人薪酬管理辦法」，交由薪資報酬委員會審核並經董事會決議通過。,2026-05-15
1150415,油電燃氣業,2616,山隆,17280,0,17280,26797,0,26797,-0.0020,-0.0032,1920,2977,10345074,-849190,-6.25,-31.31,1372818.000000,本公司獨立董事酬金，依據本公司公司章程第16條規定，董事執&#64008;本公司業務時，&#63847;&#63809;營業盈虧，公司應支給報酬，由薪資報酬委員會依其對公司營運&#63851;與之程&#64001;及貢獻之價值，並&#63851;酌同業水準議定後，再提報董事會議定之。,2026-05-15
1150415,油電燃氣業,6505,台塑化,24653790,2675,24656465,72627232,10379,72637611,+0.2497,+0.7355,2054705,6053134,42647327,+9875335,1.04,2.98,95259597.000000,114年度董事酬金總額占年度稅後純益之比例較113年度減少，主因114年度稅後純益較113年度增加所致。,2026-05-15
1150415,油電燃氣業,8926,台汽電,12948856,17974937,30923793,12948856,17974937,30923793,+1.7297,+1.7297,2378753,2378753,0,+1787857,2.45,11.48,7302820.000000,董事酬金包含：1.按月支給之薪資及車馬費、2.獎金、3.開會之出席費、4.依章程提撥不高於年度獲利1%之董事酬勞，提撥金額隨公司獲利狀況變動，應屬合理。,2026-05-15
1150415,油電燃氣業,9908,大台北,16630000,40000000,56630000,16630000,40000000,56630000,+6.5554,+6.5554,5228994,5228994,6109000,+863869,1.72,6.07,5163580.000000,"本年度董事酬金佔稅後純益6.5554%，較113年6.3992%增加0.1562%，係因本年度董事酬金較113年增加1,829仟元，增加3.34%，且稅後純益較113年增加7,490仟元,增加0.87%。",2026-05-15
1150415,油電燃氣業,9918,欣天然,29265419,8038250,37303669,34831691,8191496,43023187,+13.0504,+15.0513,1565408,1805421,0,+285844,1.61,8.63,1805375.000000,給付酬金之政策、標準與組合：董事、監察人給付酬金原則依本公司章程第33條規定辦理；總經理及副總經理之薪資係參考同業水準訂定，獎金之給付視公司獲利、經營績效參考同業水準支付。,2026-05-15
1150415,油電燃氣業,9926,新海,14665324,12349980,27015304,17682377,12611960,30294337,+5.6066,+6.2871,1831546,2053853,2077186,+481846,2.68,11.55,1795041.000000,本公司董事酬金之核定，並非以公司當年度稅後純益為主要或直接依據，係依公司章程、薪酬政策及董事職責內容，綜合考量公司治理需要、法遵與風險控管、營運目標達成情形及市場同業水準，經薪酬委員會審議後提董事會決議辦理。,2026-05-15
1150415,油電燃氣業,9931,欣高,4628000,2144161,6772161,13215618,2515658,15731276,+2.2991,+5.3407,752462,1747920,0,+294552,2.45,9.36,1203693.000000,年度財務報告通過發布日後若金額仍有變動，則依會計估計變動處理，於次一年度調整入帳。民國113年度員工酬勞及董事酬勞之實際配發金額與民國113年度財務報告之認列金額並無差異。,2026-05-15
1150415,油電燃氣業,9937,全國,12022472,25200000,37222472,20563237,28800000,49363237,+5.0988,+6.7619,4135830,5484804,0,+730019,2.36,12.67,3090430.000000,"公司董事酬金，分為執行職務報酬及依公司章程所訂比率分派之董事酬勞。執行職務報酬包含每月固定薪資與獎金，董事酬勞則依公司章程所訂比率每月提撥，董事酬金均依據公司章程規定辦理並經薪資報酬委員會審議通過提交董事會決議。
114年度稅後淨利較去年度減少約1.1%，董事酬金總額較去年度減少0.2%，稅後損益與酬金變動之關聯性尚屬合理，未與財務績效表現有重大悖離。",2026-05-15
1150415,半導體業,2302,麗正,1440000,2200000,3640000,6150358,2200000,8350358,+4.4459,+10.1992,404444,927818,0,+81873,0.49,4.50,1663029.000000,本公司給付董事酬勞之政策、標準係依公司章程規定辦理，並由薪資報酬委員會評定後經董事會決議，以當年度獲利狀況分派不高於百分之二為董事酬勞，故稅後損益與酬金變動之關聯性尚屬合理。,2026-05-15
1150415,半導體業,2303,聯電,2560000,45000000,47560000,207370624,129710000,337080624,+0.1140,+0.8080,5284444,37453403,22362400,+41716249,3.34,11.01,125881563.000000,本年度及去年度董事酬金皆依公司章程規定提撥。,2026-05-15
1150415,半導體業,2329,華泰,5340000,18640000,23980000,22460000,33640000,56100000,+1.7002,+3.9776,2997500,7012500,0,+1410397,2.45,12.41,6590043.000000,"本公司設有薪酬委員會定期評估董事及經理人之薪資報酬。
關於董事及經理人績效評估及薪資報酬之擬訂，應參考同業通常水準支給情形，並考量個人表現與公司經營績效及未來風險之關聯合理性；
短期績效發放紅利之比例及部分變動薪資報酬支付時間，應考量行業特性及公司業務性質予以決定。",2026-05-15
1150415,半導體業,2330,台積電,1061305,156305424,157366729,1975855434,604205714,2580061148,+0.0092,+0.1502,15736673,258006115,18591667,+1717882627,66.26,35.39,259325245.000000,"本公司董事長、副董事長及董事之報酬，依公司章程之規定決定之。此外，公司章程亦規定公司應提撥年度獲利不高於0.3%作為董事酬勞，且董事酬勞給付之對象，不包括兼任經理人之董事。董事酬勞之給付，依本公司「董事酬勞給付辦法」之規定辦理。
114年與113年董事酬金（含兼任員工之相關酬金）佔與稅後淨利比率皆符合公司章程規定。",2026-05-15
1150415,半導體業,2337,旺宏,16855160,0,16855160,69290145,0,69290145,-0.5096,-2.0948,1203940,4949296,88647000,-3307677,-1.77,-7.37,19310828.000000,"1.本公司113年度及114年度「稅後淨損」，故未分派「董事酬勞」及「員工酬勞」。
2.考量「獨立董事」之專業性及其貢獻，不論公司盈虧，按月領取固定報酬及車馬費，但不參與盈餘分配，應屬合理；至於「非獨立董事」在公司無盈餘時，未領取董事酬勞(而僅有車馬費)，也應屬合理。
3.本公司董事於114年全面改選，獨立董事增加為5名，爰因按月領取之固定報酬增加，致「董事酬金」及平均值較前(113)年度增加。",2026-05-15
1150415,半導體業,2338,光罩,4740000,0,4740000,11010000,0,11010000,-0.4038,-0.9380,677143,1572857,0,-1173716,-4.88,-35.09,3168492.000000,"公司董事酬金係依照公司章程及法令規定所提列分配，由董事會決議之，較上一年度並無大幅增加,尚屬合理。且114年度並未分配董事酬勞。",2026-05-15
1150415,半導體業,2340,台亞,5055000,0,5055000,38016093,0,38016093,-0.4007,-3.0132,722143,5430870,0,-1261655,-2.88,-18.35,4386228.000000,本公司董事酬金依公司章程及相關規章辦法規定作業，並業經薪資報酬委員會審議通過，董事酬金金額尚屬合理。,2026-05-15
1150415,半導體業,2342,茂矽,6060000,0,6060000,14820545,0,14820545,-7.8719,-19.2517,550909,1347322,34514910,-76983,-0.49,-3.20,1575247.000000,"1.公司經營階層衡量現行經營規模及營運狀況，並參考業界董事經理人酬金概況制定合理薪資報酬，並經薪酬委員會審議通過；故綜合考量所有相關因素，本公司114年度董事酬金發放尚屬合理。
2.爰依章程二十一條之一規定本公司依當年度獲利狀況扣除累積盈虧後，如尚有餘額，應提撥不低於百分之五為員工酬勞及不超過百分之三為董事酬勞。",2026-05-15
