出表日期,發言日期,發言時間,公司代號,公司名稱,主旨 ,符合條款,事實發生日,說明,date
1150515,1150514,144816,2891,中信金,"代子公司中國信託產物保險股份有限公司公告董事會代
行股東會重要決議事項",第18款,1150514,"1.股東常會日期:115/05/14
2.重要決議事項一、盈餘分配或盈虧撥補:承認本公司114年度虧損撥補案
3.重要決議事項二、章程修訂:無
4.重要決議事項三、營業報告書及財務報表:承認本公司114年度營業報告書及財務報表
5.重要決議事項四、董監事選舉:無
6.重要決議事項五、其他事項:無
7.其他應敘明事項:董事會代行股東會職權",2026-05-15
1150515,1150514,145014,2382,廣達,公告本公司董事會通過114年第一季財務報告,第31款,1150514,"1.提報董事會或經董事會決議日期: 115/05/14
2.審計委員會通過日期: 115/05/14
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX): 115/01/01~115/03/31
4.1月1日累計至本期止營業收入(仟元): 809,221,055
5.1月1日累計至本期止營業毛利(毛損) (仟元): 38,697,031
6.1月1日累計至本期止營業利益(損失) (仟元): 23,024,012
7.1月1日累計至本期止稅前淨利(淨損) (仟元): 24,536,640
8.1月1日累計至本期止本期淨利(淨損) (仟元): 21,306,113
9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元): 21,192,434
10.1月1日累計至本期止基本每股盈餘(損失) (元): 5.50
11.期末總資產(仟元): 1,748,309,615
12.期末總負債(仟元): 1,528,861,132
13.期末歸屬於母公司業主之權益(仟元): 207,482,788
14.其他應敘明事項:無",2026-05-15
1150515,1150514,145109,2382,廣達,本公司董事會決議捐贈,第43款,1150514,"1.事實發生日: 115/05/14
2.捐贈原由: 115年度營運經費
3.捐贈金額: NT30,000,000
4.受贈對象: 財團法人廣達文教基金會
5.與公司關係:
 由本公司捐贈設立以文化均富為理念之基金會
6.表示反對或保留意見之獨立董事姓名及簡歷:不適用
7.前揭獨立董事表示反對或保留之意見: 不適用
8.其他應敘明事項:無。",2026-05-15
1150515,1150514,145221,2852,第一保,本公司提報董事會115年第一季財務報告(更正),第31款,1150513,"1.提報董事會或經董事會決議日期:115/05/13
2.審計委員會通過日期:不適用
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):115/01/01~115/03/31
4.1月1日累計至本期止營業收入(仟元):2,355,214
5.1月1日累計至本期止營業毛利(毛損) (仟元):財產保險業不適用
6.1月1日累計至本期止營業利益(損失) (仟元):394,962
7.1月1日累計至本期止稅前淨利(淨損) (仟元):395,700
8.1月1日累計至本期止本期淨利(淨損) (仟元):301,897
9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):301,897
10.1月1日累計至本期止基本每股盈餘(損失) (元):1
11.期末總資產(仟元):19,910,531
12.期末總負債(仟元):10,498,172
13.期末歸屬於母公司業主之權益(仟元):9,412,359
14.其他應敘明事項:本公司財務報告係依據「保險業財務報告編製準則」編製;
營業毛利更正為：財產保險業不適用。",2026-05-15
1150515,1150514,145249,2382,廣達,本公司公司治理主管異動,第8款,1150514,"1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運長、
行銷長及策略長等)、財務主管、會計主管、公司治理主管、資訊安全長、研發主管、
內部稽核主管或訴訟及非訟代理人）: 公司治理主管
2.發生變動日期: 115/05/14
3.舊任者姓名、級職及簡歷: 李秋華：
   級職：總管理處法務組 協理
   簡歷：富蘭克林皮爾斯法學院 智慧財產權法法學碩士
         台大 法律系學士
         廣達電腦股份有限公司 法務組 19年
         工研院電通所法務智權課 課長
         證照: 美國紐約州律師

4.新任者姓名、級職及簡歷: 江國棟
   級職：總管理處法務組 協理
   簡歷：美國賓夕法尼亞大學法學碩士
         東吳大學法律學研究所碩士
         廣達電腦股份有限公司法務部
         台北律師公會網域名稱爭議事件處理專家
         行義聯合法律事務所 律師
         McCutchen Doyle Brown & Enersen LLP, Taipei Branch 律師
  證照：中華民國律師
        美國紐約州律師

5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）: 退休
6.異動原因:新任命
7.生效日期: 115/05/14
8.其他應敘明事項: 無",2026-05-15
1150515,1150514,145437,6415,矽力*-KY,公告本公司董事會通過115年度第一季合併財務報告,第31款,1150514,"1.提報董事會或經董事會決議日期:115/05/14
2.審計委員會通過日期:115/05/14
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):115/01/01~115/03/31
4.1月1日累計至本期止營業收入(仟元):4,860,017
5.1月1日累計至本期止營業毛利(毛損) (仟元):2,343,430
6.1月1日累計至本期止營業利益(損失) (仟元):390,077
7.1月1日累計至本期止稅前淨利(淨損) (仟元):786,811
8.1月1日累計至本期止本期淨利(淨損) (仟元):737,902
9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):768,710
10.1月1日累計至本期止基本每股盈餘(損失) (元): 1.98
11.期末總資產(仟元):45,983,570
12.期末總負債(仟元):7,445,656
13.期末歸屬於母公司業主之權益(仟元):38,112,650
14.其他應敘明事項:無",2026-05-15
1150515,1150514,145714,2382,廣達,"代子公司QMB Co., Ltd.公告廠房機電工程發包案",第20款,1150514,"1.契約種類:廠房機電工程及材料
2.事實發生日:115/5/14~115/5/14
3.董事會通過日期: 民國115年5月14日
4.其他核決日期: 不適用
5.契約相對人及其與公司之關係:
China State Construction Engineering (Thailand) Co., Ltd.
非為關係人
6.契約主要內容（含契約總金額、預計參與投入之金額及契約起迄日期）
、限制條款及其他重要約定事項:
廠房機電工程及材料
預計投入之金額：約泰銖6.28億 
(約新台幣6.28億元，匯率1.00)
其他重要約定事項：
‧本工程係採總價承攬，雙方均不得因工資、物價變動而增減
‧逾期賠償及工程保固
7.專業估價者事務所或公司名稱及其估價結果:
不適用
8.不動產估價師姓名:
不適用
9.不動產估價師開業證書字號:
不適用
10.取得之具體目的:
擴充產能
11.本次交易表示異議之董事意見:
無
12.本次交易為關係人交易:是
13.監察人承認或審計委員會同意日期:
不適用: 未設置
14.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
15.是否尚未取得估價報告:否或不適用
16.尚未取得估價報告之原因:
不適用
17.估價結果有重大差異時，其差異原因及會計師意見:
不適用
18.會計師事務所名稱:
不適用
19.會計師姓名:
不適用
20.會計師開業證書字號:
不適用
21.前已就同一件事件發布重大訊息日期: 不適用
22.其他敘明事項:
無",2026-05-15
1150515,1150514,145748,2312,金寶,"代子公司-泰金寶科技股份有限公司依「公開發行公司
資金貸與及背書保證處理準則」第二十五條第一項第四款規定公告",第22款,1150514,"1.事實發生日:115/05/14
2.被背書保證之:
(1)公司名稱:泰金寶電通股份有限公司
(2)與提供背書保證公司之關係:
泰金寶科技股份有限公司直接持股100%之子公司
(3)背書保證之限額(仟元):25,912,272
(4)原背書保證之餘額(仟元):10,022,840
(5)本次新增背書保證之金額(仟元):2,794,549
(6)迄事實發生日止背書保證餘額(仟元):12,817,389
(7)被背書保證公司實際動支金額(仟元):7,870,000
(8)本次新增背書保證之原因:
因應泰金寶電通股份有限公司營運需求，
泰金寶科技股份有限公司為其背書保證做為銀行借款之擔保
3.被背書保證公司提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.被背書保證公司最近期財務報表之:
(1)資本(仟元):1,215,180
(2)累積盈虧金額(仟元):-12,890,003
5.解除背書保證責任之:
(1)條件:
視授信銀行之授信條件變更或到期不再續約
(2)日期:
契約到期日
6.背書保證之總限額(仟元):
44,927,722
7.迄事實發生日為止，背書保證餘額(仟元):
20,037,819
8.迄事實發生日為止，A提供背書保證餘額占公開發行公司最近期財務報表淨值之
比率:
89.20
9.迄事實發生日為止，背書保證、長期投資及資金貸與餘額合計數達該公開發行公
司最近期財務報表淨值之比率:
277.32
10.其他應敘明事項:
無",2026-05-15
1150515,1150514,145812,2382,廣達,本公司間接以現金增資子公司QMI並代子公司QIL、AIC、QMI公告現金增資案,第20款,1150514,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
Quanta Manufacturing Incorporation (QMI) 現金增資
2.事實發生日:115/5/14~115/5/14
3.董事會通過日期: 民國115年5月14日
4.其他核決日期: 不適用
5.交易數量、每單位價格及交易總金額:
US$ 50,000千元, 得於總額度內分次執行(約NT$ 1,599,750千元; 匯率 31.995)
6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
現金增資，不適用
7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
廣達 (QCI) 增資Quanta International Limited (QIL)，
再轉增資Access International Company (AIC)，
再轉增資Quanta Manufacturing Incorporation (QMI)，得分次投資。
(上述公司皆為本公司依投資流程持股100%之子公司)
8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
9.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
10.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
11.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依增資時程辦理
12.本次交易之決定方式、價格決定之參考依據及決策單位:
得分次投資，並授權董事長於額度內辦理
13.取得或處分有價證券標的公司每股淨值:
不適用
14.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
QCI→ QIL→ AIC→ QMI；金額：US$  1,299,253千元；
持股比例：皆為100%；權利受限情形：無
15.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
NT$ 177,927,923千元; 13.61%; 85.76%; NT$ 31,567,722 千元
16.經紀人及經紀費用:
不適用
17.取得或處分之具體目的或用途:
不適用
18.本次交易表示異議董事之意見:
不適用
19.本次交易為關係人交易:是
20.監察人承認或審計委員會同意日期:
民國 115年 5月 14日
21.本次交易會計師出具非合理性意見:不適用
22.會計師事務所名稱:
不適用
23.會計師姓名:
不適用
24.會計師開業證書字號:
不適用
25.是否涉及營運模式變更:否
26.營運模式變更說明:
不適用
27.過去一年及預計未來一年內與交易相對人交易情形:
不適用
28.資金來源:
不適用
29.前已就同一件事件發布重大訊息日期: 不適用
30.其他敘明事項:
無",2026-05-15
1150515,1150514,145853,2382,廣達,本公司間接以現金增資子公司QMN並代子公司QIL、AIC、QMI、QMN公告現金增資案,第20款,1150514,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
Quanta Manufacturing Nashville LLC (QMN) 現金增資
2.事實發生日:115/5/14~115/5/14
3.董事會通過日期: 民國115年5月14日
4.其他核決日期: 不適用
5.交易數量、每單位價格及交易總金額:
US$ 550,000千元, 得於總額度內分次執行(約NT$ 17,597,250千元; 匯率 31.995)
6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
廣達 (QCI) 增資Quanta International Limited (QIL)，
再轉增資Access International Company (AIC)，
再轉增資Quanta Manufacturing Incorporation (QMI)，
再轉增資Quanta Manufacturing Nashville LLC (QMN)，得分次投資。
(上述公司皆為本公司依投資流程持股100%之子公司)
7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
現金增資，不適用
8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
9.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
10.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
11.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依增資時程辦理
12.本次交易之決定方式、價格決定之參考依據及決策單位:
董事會決議；得分次投資，並授權董事長於額度內辦理
13.取得或處分有價證券標的公司每股淨值:
不適用
14.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
QCI→ QIL→ AIC→ QMI→ QMN；金額：US$1,179,246千元；
持股比例：皆為100%；權利受限情形：無
15.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
NT$ 177,927,923千元; 13.61%; 85.76%; NT$ 31,567,722 千元
16.經紀人及經紀費用:
不適用
17.取得或處分之具體目的或用途:
業務需求
18.本次交易表示異議董事之意見:
無
19.本次交易為關係人交易:是
20.監察人承認或審計委員會同意日期:
民國 115年 5月 14日
21.本次交易會計師出具非合理性意見:不適用
22.會計師事務所名稱:
不適用
23.會計師姓名:
不適用
24.會計師開業證書字號:
不適用
25.是否涉及營運模式變更:是
26.營運模式變更說明:
不適用
27.過去一年及預計未來一年內與交易相對人交易情形:
不適用
28.資金來源:
不適用
29.前已就同一件事件發布重大訊息日期: 不適用
30.其他敘明事項:
無",2026-05-15
1150515,1150514,145934,2382,廣達,本公司以現金增資子公司QIL,第20款,1150514,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
Quanta International Limited (QIL) 現金增資
2.事實發生日:115/5/14~115/5/14
3.董事會通過日期: 民國115年5月14日
4.其他核決日期: 不適用
5.交易數量、每單位價格及交易總金額:
US$ 200,000千元, 得於總額度內分次執行(約NT$ 6,399,000千元; 匯率 31.995)
6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
Quanta International Limited (QIL)
與公司之關係：本公司持股100%之子公司
7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
現金增資，不適用
8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
9.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
10.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
11.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
依增資時程辦理
12.本次交易之決定方式、價格決定之參考依據及決策單位:
董事會決議；得分次投資，並授權董事長於額度內辦理
13.取得或處分有價證券標的公司每股淨值:
不適用
14.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
QCI→ QIL；金額：US$ 2,545,790千元；
持股比例：皆為100%；權利受限情形：無
15.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
NT$ 177,927,923千元; 13.61%; 85.76%; NT$ 31,567,722 千元
16.經紀人及經紀費用:
不適用
17.取得或處分之具體目的或用途:
業務需求
18.本次交易表示異議董事之意見:
無
19.本次交易為關係人交易:是
20.監察人承認或審計委員會同意日期:
民國115年 5月14日
21.本次交易會計師出具非合理性意見:不適用
22.會計師事務所名稱:
不適用
23.會計師姓名:
不適用
24.會計師開業證書字號:
不適用
25.是否涉及營運模式變更:否
26.營運模式變更說明:
不適用
27.過去一年及預計未來一年內與交易相對人交易情形:
不適用
28.資金來源:
不適用
29.前已就同一件事件發布重大訊息日期: 不適用
30.其他敘明事項:
無",2026-05-15
1150515,1150514,150009,2312,金寶,"本公司依「公開發行公司資金貸與及背書保證處理準則
第二十二條第一項第三款規定公告",第23款,1150514,"1.事實發生日:115/05/14
2.接受資金貸與之:
(1)公司名稱:KINPO INTERNATIONAL LTD.
(2)與資金貸與他人公司之關係:
本公司直接持股100%之子公司
(3)資金貸與之限額(仟元):4,492,772
(4)原資金貸與之餘額(仟元):1,424,385
(5)本次新增資金貸與之金額(仟元):1,107,855
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:否
(7)迄事實發生日止資金貸與餘額(仟元):2,532,240
(8)本次新增資金貸與之原因:
因應該公司營運需求
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):3,336,934
(2)累積盈虧金額(仟元):-554,885
5.計息方式:
3M TAIFX3+0.5%
6.還款之:
(1)條件:
依合約約定
(2)日期:
依合約約定
7.迄事實發生日為止，資金貸與餘額(仟元):
4,526,380
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
20.15
9.公司貸與他人資金之來源:
母公司
10.其他應敘明事項:
無",2026-05-15
1150515,1150514,150128,1342,八貫,公告本公司115年股東常會重要決議事項,第18款,1150514,"1.股東常會日期:115/05/14
2.重要決議事項一、盈餘分配或盈虧撥補:
承認本公司一一四年度盈餘分配案
3.重要決議事項二、章程修訂:無
4.重要決議事項三、營業報告書及財務報表:
承認本公司一一四年度營業報告書及財務報表。
5.重要決議事項四、董監事選舉:無
6.重要決議事項五、其他事項:
本公司發行「限制員工權利新股」案
7.其他應敘明事項:無",2026-05-15
1150515,1150514,150429,6902,GOGOLOOK,公告本公司董事會通過115年第1季合併財務報告,第31款,1150514,"1.提報董事會或經董事會決議日期:115/05/14
2.審計委員會通過日期:115/05/14
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):115/01/01~115/03/31
4.1月1日累計至本期止營業收入(仟元):303,108
5.1月1日累計至本期止營業毛利(毛損) (仟元):270,006
6.1月1日累計至本期止營業利益(損失) (仟元):54,853
7.1月1日累計至本期止稅前淨利(淨損) (仟元):59,461
8.1月1日累計至本期止本期淨利(淨損) (仟元):58,021
9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):58,021
10.1月1日累計至本期止基本每股盈餘(損失) (元):1.64
11.期末總資產(仟元):1,330,963
12.期末總負債(仟元):573,834
13.期末歸屬於母公司業主之權益(仟元):757,129
14.其他應敘明事項:無",2026-05-15
1150515,1150514,150615,2312,金寶,"代子公司金寶電子(中國)有限公司依「公開發行公司資金貸與
及背書保證處理準則」第22條第1項第3款規定公告",第23款,1150514,"1.事實發生日:115/05/14
2.接受資金貸與之:
(1)公司名稱:麗智電子(南通)有限公司
(2)與資金貸與他人公司之關係:
與資金貸與公司-金寶電子(中國)有限公司皆為本公司之子公司
(3)資金貸與之限額(仟元):800,213
(4)原資金貸與之餘額(仟元):0
(5)本次新增資金貸與之金額(仟元):691,839
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:否
(7)迄事實發生日止資金貸與餘額(仟元):691,839
(8)本次新增資金貸與之原因:
因應該公司營運需求
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):2,510,540
(2)累積盈虧金額(仟元):-1,914,625
5.計息方式:
固定4%
6.還款之:
(1)條件:
依合約約定
(2)日期:
依合約約定
7.迄事實發生日為止，資金貸與餘額(仟元):
5,218,219
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
23.23
9.公司貸與他人資金之來源:
子公司本身
10.其他應敘明事項:
無",2026-05-15
1150515,1150514,150915,7610,聯友金屬-創,公告本公司董事會通過115年度第一季合併財務報告,第31款,1150514,"1.提報董事會或經董事會決議日期:115/05/14
2.審計委員會通過日期:115/05/14
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):115/01/01~115/03/31
4.1月1日累計至本期止營業收入(仟元):1,001,764
5.1月1日累計至本期止營業毛利(毛損) (仟元):740,089
6.1月1日累計至本期止營業利益(損失) (仟元):667,242
7.1月1日累計至本期止稅前淨利(淨損) (仟元):666,352
8.1月1日累計至本期止本期淨利(淨損) (仟元):525,389
9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):525,047
10.1月1日累計至本期止基本每股盈餘(損失) (元):10.87
11.期末總資產(仟元):4,013,567
12.期末總負債(仟元):1,876,768
13.期末歸屬於母公司業主之權益(仟元):2,122,844
14.其他應敘明事項:無",2026-05-15
1150515,1150514,151119,2905,三商,更正本公司115年3月營收公告及各項產品業務營收統計資料,第51款,1150514,"1.事實發生日:115/05/14
2.公司名稱:三商投資控股股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
  主係配合子公司三商美邦人壽，就保險合約相關精算假設進行調整，
  因此更正115年3月當期營業收入及115年3月累計營業收入。
6.更正資訊項目/報表名稱:月營業收入及各項產品業務營收統計表
7.更正前金額/內容/頁次:
  民國115年3月當期營收3,869,915仟元，累計營收29,625,145仟元。
  民生用品1,704,063仟元、壽險1,149,521仟元、餐飲543,307仟元、
  資訊服務240,365仟元、製藥127,606仟元、其他115,981仟元，
  減：銷貨退回及折讓10,928仟元，合計：業務營收淨額3,869,915仟元。
8.更正後金額/內容/頁次:
  民國115年3月當期營收3,790,895仟元，累計營收29,546,125仟元。
  民生用品1,704,063仟元、壽險1,070,501仟元、餐飲543,307仟元、
  資訊服務240,365仟元、製藥127,606仟元、其他115,981仟元，
  減：銷貨退回及折讓10,928仟元，合計：業務營收淨額3,790,895仟元。
  主係配合子公司三商美邦人壽更正115年3月當期營業收入及115年3月累計營業收入，
  本公司配合更正辦理。
9.因應措施:於公開資訊觀測站發布重大訊息，並更正相關申報事項。
10.其他應敘明事項:無。",2026-05-15
1150515,1150514,151210,2801,彰銀,本公司115年第1季合併財務報告經董事會審議通過。,第31款,1150514,"1.提報董事會或經董事會決議日期:115/05/14
2.審計委員會通過日期:不適用
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):115/01/01~115/03/31
4.1月1日累計至本期止利息淨收益(仟元):7,418,906
5.1月1日累計至本期止淨收益(仟元):12,405,577
6.1月1日累計至本期止稅前淨利(損) (仟元):6,213,456
7.1月1日累計至本期止本期淨利(淨損) (仟元):5,221,136
8.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):5,221,136
9.1月1日累計至本期止基本每股盈餘(損失) (元):0.44
10.期末總資產(仟元):3,481,563,454
11.期末總負債(仟元):3,255,586,729
12.期末歸屬於母公司業主之權益(仟元):225,976,725
13.其他應敘明事項:無",2026-05-15
1150515,1150514,152028,2506,太設,"代重要子公司豐洋興業股份有限公司公告115年股東常會重
要決議事項",第18款,1150514,"1.股東常會日期:115/05/14
2.重要決議事項一、盈餘分配或盈虧撥補:通過承認114年度盈餘分配案
3.重要決議事項二、章程修訂:通過修正「公司章程」部分條文案
4.重要決議事項三、營業報告書及財務報表:通過承認114年度營業報告書及財務報表案
5.重要決議事項四、董監事選舉:無
6.重要決議事項五、其他事項:通過修正「董事及監察人選舉辦法」部分條文案
7.其他應敘明事項:無",2026-05-15
1150515,1150514,152151,2506,太設,代重要子公司豐洋興業股份有限公司公告訂定除息基準日,第14款,1150514,"1.董事會、股東會決議或公司決定日期:115/05/14
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息
3.發放股利種類及金額:現金股利新台幣138,375,000元(每股配發0.75元)
4.除權（息）交易日:NA
5.最後過戶日:115/05/15
6.停止過戶起始日期:115/05/18
7.停止過戶截止日期:115/05/22
8.除權（息）基準日:115/05/22
9.其他應敘明事項:現金股利發放日為115/06/01",2026-05-15
1150515,1150514,152430,2395,研華,本公司將受邀參加摩根士丹利Asia AI Summit 2026論壇,第12款,1150529,"符合條款第四條第XX款：12
事實發生日：115/05/29
1.召開法人說明會之日期：115/05/29
2.召開法人說明會之時間：15 時 30 分 
3.召開法人說明會之地點：台北文華東方酒店
4.法人說明會擇要訊息：本公司將受邀參加摩根士丹利Asia AI Summit 2026論壇，會中就本公司115年第一季之財務數字、經營績效等資訊做相關說明。
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。",2026-05-15
1150515,1150514,152545,8438,昶昕,本公司受邀參加台新證券於115年05月21日舉辦之法人說明會,第12款,1150521,"符合條款第四條第XX款：12
事實發生日：115/05/21
1.召開法人說明會之日期：115/05/21
2.召開法人說明會之時間：14 時 30 分 
3.召開法人說明會之地點：敦南摩天大樓-台北市敦化南路二段97號11樓(教育訓練室)
4.法人說明會擇要訊息：本公司受台新證券邀請，參加其舉辦之法人說明會，報告公司簡介與營運現況。
5.其他應敘明事項：無
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。",2026-05-15
1150515,1150514,152715,2540,愛山林,公告本公司董事會決議通過參與投標事宜,第51款,1150514,"1.事實發生日:115/05/14
2.公司名稱:愛山林建設開發股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司115/05/14董事會決議通過參與投標事宜。
6.因應措施:無。
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):
俟日後確認交易，另依相關規定辦理公告。",2026-05-15
1150515,1150514,152756,2540,愛山林,公告本公司董事會決議通過參與投標事宜,第51款,1150514,"1.事實發生日:115/05/14
2.公司名稱:愛山林建設開發股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司115/05/14董事會決議通過參與投標事宜。
6.因應措施:無。
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):
俟日後確認交易，另依相關規定辦理公告。",2026-05-15
1150515,1150514,152819,3041,揚智,本公司董事會通過115年度第1季合併財務報告,第31款,1150514,"1.提報董事會或經董事會決議日期:115/05/14
2.審計委員會通過日期:115/05/14
3.財務報告或年度自結財務資訊報導期間
起訖日期(XXX/XX/XX~XXX/XX/XX):115/01/01~115/03/31
4.1月1日累計至本期止營業收入(仟元):351,835
5.1月1日累計至本期止營業毛利(毛損) (仟元):166,689
6.1月1日累計至本期止營業利益(損失) (仟元):(139,754)
7.1月1日累計至本期止稅前淨利(淨損) (仟元):(143,592)
8.1月1日累計至本期止本期淨利(淨損) (仟元):(137,264)
9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):(67,784)
10.1月1日累計至本期止基本每股盈餘(損失) (元):(0.48)
11.期末總資產(仟元):4,092,467
12.期末總負債(仟元):2,638,568
13.期末歸屬於母公司業主之權益(仟元):1,415,504
14.其他應敘明事項:無",2026-05-15
