出表日期,報告年度,公司代號,公司名稱,消耗燃料總量(十億焦耳(GJ)),煤炭百分比,天然氣百分比,再生燃料百分比,date
1150513,113,2880,華南金,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2881,富邦金,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2882,國泰金,17342.0695,0.00%,1.11%,0.00%,2026-05-17
1150513,113,2883,凱基金,7515.3000,0.00%,60.64%,N/A,2026-05-17
1150513,113,2884,玉山金,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2885,元大金,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,2886,兆豐金,10726.0000,0.00%,9.30%,0.00%,2026-05-17
1150513,113,2887,台新金,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2891,中信金,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2892,第一金,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2897,王道銀行,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2903,遠百,147972.0000,0.00%,100.00%,0.00%,2026-05-17
1150513,113,2904,匯僑,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2905,三商,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2906,高林,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2911,麗嬰房,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2915,潤泰全,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2929,淘帝-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2939,永邑-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2945,三商家購,666.8687,N/A,N/A,N/A,2026-05-17
1150513,113,3003,健和興,5113.9837,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3004,豐達科,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3005,神基,792535.4571,0.00%,9.09%,0.00%,2026-05-17
1150513,113,3006,晶豪科,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3008,大立光,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3010,華立,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3011,今皓,760.5832,0.00%,0.00%,0.07%,2026-05-17
1150513,113,3013,晟銘電,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3014,聯陽,17.5512,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3015,全漢,1015.8223,100.00%,0.00%,0.00%,2026-05-17
1150513,113,3016,嘉晶,3094.5035,0.00%,91.39%,0.00%,2026-05-17
1150513,113,3017,奇鋐,38018.0000,0.00%,82.86%,0.00%,2026-05-17
1150513,113,3019,亞光,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3022,威強電,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3026,禾伸堂,38.4325,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3027,盛達,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3028,增你強,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3030,德律,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3031,佰鴻,987.1000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3032,偉訓,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3033,威健,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3034,聯詠,617.2110,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3035,智原,421.1900,N/A,N/A,N/A,2026-05-17
1150513,113,3037,欣興,7522402.0000,N/A,8.00%,0.00%,2026-05-17
1150513,113,3040,遠見,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3043,科風,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3045,台灣大,24636.0776,0.00%,0.01%,0.00%,2026-05-17
1150513,113,3046,建碁,0.0000,0.00%,N/A,0.00%,2026-05-17
1150513,113,3047,訊舟,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3049,精金,341845.4900,0.00%,6.12%,0.00%,2026-05-17
1150513,113,3051,力特,73770.0000,0.00%,100.00%,0.00%,2026-05-17
1150513,113,3052,夆典,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3056,富華新,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3059,華晶科,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3060,銘異,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3090,日電貿,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3092,鴻碩,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3094,聯傑,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3130,一零四,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3149,正達,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3150,鈺寶-創,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3164,景岳,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3189,景碩,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3229,晟鈦,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3231,緯創,80869.8800,0.00%,85.76%,0.00%,2026-05-17
1150513,113,3305,昇貿,1212.4983,N/A,N/A,N/A,2026-05-17
1150513,113,3308,聯德,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3311,閎暉,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3338,泰碩,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3346,麗清,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3356,奇偶,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3380,明泰,86.8428,N/A,N/A,N/A,2026-05-17
1150513,113,3413,京鼎,43526.4600,0.00%,100.00%,0.00%,2026-05-17
1150513,113,3416,融程電,91.5518,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3432,台端,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3437,榮創,50973.0335,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3443,創意,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3447,展達,1093.8872,0.00%,100.00%,0.00%,2026-05-17
1150513,113,3450,聯鈞,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3494,誠研,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3501,維熹,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3504,揚明光,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3515,華擎,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3535,晶彩科,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3543,州巧,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3545,敦泰,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3563,牧德,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3583,辛耘,65.7208,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3588,通嘉,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3592,瑞鼎,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3596,智易,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3605,宏致,195166.9200,0.00%,0.09%,0.00%,2026-05-17
1150513,113,3607,谷崧,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3622,洋華,154.7109,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3645,達邁,278840.9177,0.00%,100.00%,0.00%,2026-05-17
1150513,113,3652,精聯,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3661,世芯-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3665,貿聯-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3673,TPK-KY,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3679,新至陞,14006.1800,0.00%,269.61%,0.00%,2026-05-17
1150513,113,3686,達能,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3694,海華,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3704,合勤控,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,3706,神達,2704.3200,0.00%,29.28%,0.00%,2026-05-17
1150513,113,3708,上緯投控,18073.4828,0.00%,100.00%,0.00%,2026-05-17
1150513,113,3712,永崴投控,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3714,富采,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3715,定穎投控,362889.3300,0.00%,92.83%,0.00%,2026-05-17
1150513,113,4142,國光生,71902.3400,0.00%,100.00%,0.00%,2026-05-17
1150513,113,4148,全宇生技-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4155,訊映,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4164,承業醫,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4190,佐登-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4306,炎洲,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4414,如興,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4438,廣越,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4439,冠星-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4440,宜新實業,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,4526,東台,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4540,全球傳動,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,4545,銘鈺,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4551,智伸科,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4552,力達-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4555,氣立,87.7544,0.00%,0.00%,0.00%,2026-05-17
1150513,113,4557,永新-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4560,強信-KY,6551.2900,0.00%,78.10%,0.00%,2026-05-17
1150513,113,4562,穎漢,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,4564,元翎,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4569,六方科-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4571,鈞興-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4720,德淵,5482.4928,0.00%,100.00%,0.00%,2026-05-17
1150513,113,4722,國精化,208912.0000,0.00%,62.00%,0.00%,2026-05-17
1150513,113,4736,泰博,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,4739,康普,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4746,台耀,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4755,三福化,106059.0000,0.00%,96.89%,0.00%,2026-05-17
1150513,113,4764,雙鍵,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4766,南寶,205178.0000,0.00%,84.85%,0.00%,2026-05-17
1150513,113,4770,上品,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4771,望隼,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4807,日成-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4906,正文,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4912,聯德控股-KY,2069.0500,0.00%,0.00%,0.00%,2026-05-17
1150513,113,4915,致伸,8078.7836,0.00%,92.62%,0.00%,2026-05-17
1150513,113,4916,事欣科,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4919,新唐,280448.0000,0.00%,77.43%,0.00%,2026-05-17
1150513,113,4927,泰鼎-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4934,太極,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4938,和碩,639402034.7931,0.00%,3.52%,0.00%,2026-05-17
1150513,113,4942,嘉彰,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4952,凌通,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4956,光鋐,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4958,臻鼎-KY,572462.0000,0.00%,97.00%,N/A,2026-05-17
1150513,113,4961,天鈺,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,4967,十銓,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4968,立積,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,4976,佳凌,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,4977,眾達-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4989,榮科,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4994,傳奇,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,4999,鑫禾,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5007,三星,18957.0217,0.00%,70.26%,0.00%,2026-05-17
1150513,113,5203,訊連,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5215,科嘉-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5222,全訊,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5234,達興材料,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5243,乙盛-KY,2825.7673,0.00%,38.19%,0.00%,2026-05-17
1150513,113,5244,弘凱,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5269,祥碩,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5284,jpp-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5285,界霖,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5288,豐祥-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5306,桂盟,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,5388,中磊,3982.3580,0.00%,0.49%,0.00%,2026-05-17
1150513,113,5469,瀚宇博,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5471,松翰,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5484,慧友,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5519,隆大,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5522,遠雄,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5525,順天,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5533,皇鼎,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5534,長虹,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5538,東明-KY,117324.0000,0.00%,34.40%,0.00%,2026-05-17
1150513,113,5546,永固-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5607,遠雄港,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5608,四維航,4353892.2380,0.00%,0.00%,0.00%,2026-05-17
1150513,113,5706,鳳凰,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5871,中租-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5880,合庫金,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5906,台南-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,5907,大洋-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6024,群益期,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6108,競國,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6112,邁達特,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6115,鎰勝,17781.1200,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6116,彩晶,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6117,迎廣,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6120,達運,5530.8644,0.00%,82.98%,0.00%,2026-05-17
1150513,113,6128,上福,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6133,金橋,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6136,富爾特,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6139,亞翔,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6141,柏承,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6142,友勁,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6152,百一,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6153,嘉聯益,3.0880,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6165,浪凡,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6166,凌華,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6176,瑞儀,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6177,達麗,182.1659,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6183,關貿,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6191,精成科,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6192,巨路,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6196,帆宣,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6197,佳必琪,1591.0200,0.00%,1.18%,0.00%,2026-05-17
1150513,113,6201,亞弘電,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6209,今國光,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6213,聯茂,795791.6400,0.00%,100.00%,0.00%,2026-05-17
1150513,113,6214,精誠,45.5700,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6215,和椿,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6224,聚鼎,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6226,光鼎,78.1024,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6230,尼得科超眾,88.4849,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6235,華孚,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6239,力成,17012.3200,0.00%,97.31%,0.00%,2026-05-17
1150513,113,6243,迅杰,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6257,矽格,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6269,台郡,7982.3757,0.00%,100.00%,0.00%,2026-05-17
1150513,113,6271,同欣電,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6277,宏正,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6281,全國電,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6282,康舒,5195.9259,0.00%,54.07%,0.00%,2026-05-17
1150513,113,6283,淳安,1291.8958,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6405,悅城,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6409,旭隼,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6412,群電,10176.3200,0.00%,98.38%,0.00%,2026-05-17
1150513,113,6414,樺漢,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6415,矽力*-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6426,統新,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6431,光麗-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6438,迅得,2904.8370,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6443,元晶,152.5000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6446,藥華藥,46573.3600,0.00%,30.01%,0.00%,2026-05-17
1150513,113,6449,鈺邦,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6456,GIS-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6464,台數科,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6477,安集,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6504,南六,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6515,穎崴,0.0000,N/A,N/A,N/A,2026-05-17
1150513,113,6526,達發,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6531,愛普*,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6533,晶心科,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6534,正瀚-創,984.8358,0.00%,100.00%,0.00%,2026-05-17
1150513,113,6541,泰福-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6550,北極星藥業-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6558,興能高,678.7500,0.00%,100.00%,0.00%,2026-05-17
1150513,113,6573,虹揚-KY,682.1410,0.00%,50.11%,100.00%,2026-05-17
1150513,113,6579,研揚,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6581,鋼聯,805478.0000,97.58%,0.00%,1.12%,2026-05-17
1150513,113,6582,申豐,56345.0000,0.00%,98.00%,0.00%,2026-05-17
1150513,113,6589,台康生技,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6591,動力-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6592,和潤企業,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6605,帝寶,7133.3593,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6606,建德工業,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6625,必應,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6645,金萬林-創,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6655,科定,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6657,華安,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6658,聯策,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6668,中揚光,0.0060,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6669,緯穎,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6670,復盛應用,78301.0000,0.00%,99.39%,0.00%,2026-05-17
1150513,113,6671,三能-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6672,騰輝電子-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6674,鋐寶科技,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6689,伊雲谷,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6691,洋基工程,4315.6400,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6695,芯鼎,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6706,惠特,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6715,嘉基,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6719,力智,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6742,澤米,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6743,安普新,2130.3900,0.00%,0.01%,0.00%,2026-05-17
1150513,113,6753,龍德造船,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6756,威鋒電子,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6757,台灣虎航,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6776,展碁國際,523.8800,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6789,采鈺,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6790,永豐實,1307478.0000,38.61%,4.30%,18.25%,2026-05-17
1150513,113,6792,詠業,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6794,向榮生技-創,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6799,來頡,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6805,富世達,N/A,0.00%,N/A,N/A,2026-05-17
1150513,113,6806,森崴能源,332.0911,0.00%,16.47%,0.00%,2026-05-17
1150513,113,6834,天二科技,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6835,圓裕,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6838,台新藥,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6854,錼創科技-KY創,1373.1300,0.00%,97.00%,0.00%,2026-05-17
1150513,113,6861,睿生光電,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6862,三集瑞-KY,N/A,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6863,永道-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6873,泓德能源,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6887,寶綠特-KY,146266.5560,0.00%,86.97%,0.00%,2026-05-17
1150513,113,6890,來億-KY,27678.4483,0.00%,5.38%,0.00%,2026-05-17
1150513,113,6901,鑽石投資,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6902,GOGOLOOK-創,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6906,現觀科,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6909,創控,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6914,阜爾運通,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6919,康霈*,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6923,中台,91460.0000,N/A,98.40%,N/A,2026-05-17
1150513,113,6928,攸泰科技,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6933,AMAX-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6944,兆聯實業,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6949,沛爾生醫-創,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6951,青新-創,43536.2293,N/A,N/A,N/A,2026-05-17
1150513,113,6952,大武山,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6955,邦睿生技-創,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6957,裕慶-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6958,日盛台駿,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6962,奕力-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6965,中傑-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6969,成信實業*-創,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6994,富威電力,1404.8800,0.00%,0.00%,10.00%,2026-05-17
1150513,113,7631,聚賢研發,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,7705,三商餐飲,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,7722,LINEPAY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,7732,金興精密,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,7736,虎山,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8011,台通,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8016,矽創,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,8028,昇陽半導體,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,8033,雷虎,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8045,達運光電,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8105,凌巨,112714.4973,0.00%,99.80%,0.00%,2026-05-17
1150513,113,8110,華東,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8112,至上,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8114,振樺電,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8131,福懋科,12.9000,0.00%,100.00%,0.00%,2026-05-17
1150513,113,8150,南茂,8937.6800,0.00%,94.70%,0.00%,2026-05-17
1150513,113,8201,無敵,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8215,明基材,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8222,寶一,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,8271,宇瞻,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8341,日友,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8367,建新國際,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8422,可寧衛,300188.8914,0.00%,29.19%,61.36%,2026-05-17
1150513,113,8429,金麗-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8443,阿瘦,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8454,富邦媒,19175.2171,N/A,N/A,N/A,2026-05-17
1150513,113,8463,潤泰材,2576788.9900,94.90%,0.00%,0.00%,2026-05-17
1150513,113,8464,億豐,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8476,台境*,21396.4600,0.00%,0.00%,0.00%,2026-05-17
1150513,113,8478,東哥遊艇,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8481,政伸,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8482,商億-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8487,愛爾達-創,120.6677,0.00%,0.00%,0.00%,2026-05-17
1150513,113,8488,吉源-KY,N/A,N/A,N/A,N/A,2026-05-17
