出表日期,報告年度,公司代號,公司名稱,售出產品重量(公噸(t)),生產設施場所數量(座),依產品類別之產品產量,date
1150513,113,3711,日月光投控,N/A,N/A,"1. 封裝服務：37,790,855 仟個
2. 電子產品構裝技術暨製造服務：922,541 仟個",2026-05-17
1150513,113,3712,永崴投控,N/A,N/A,"光學及光通訊原件24,565仟台、系統及週邊產品2,986仟台、能源及服務管理230,488仟台及其他232仟台。",2026-05-17
1150513,113,3714,富采,N/A,N/A,"晶粒 / 晶片	 :  1,880,261,773   (K EA) 
封裝及模組 : 4,263,165  (K PCS)",2026-05-17
1150513,113,3715,定穎投控,N/A,N/A,"印刷電路板產量為32,354仟平方英呎",2026-05-17
1150513,113,4106,雃博,249.740,1,"MOTOR→36,380
MASK→183,827
CPAP→17,022
SS→20,214",2026-05-17
1150513,113,4142,國光生,N/A,N/A,N/A,2026-05-17
1150513,113,4148,全宇生技-KY,N/A,N/A,N/A,2026-05-17
1150513,113,4155,訊映,N/A,N/A,N/A,2026-05-17
1150513,113,4164,承業醫,N/A,N/A,N/A,2026-05-17
1150513,113,4190,佐登-KY,N/A,N/A,N/A,2026-05-17
1150513,113,4306,炎洲,N/A,N/A,"113年度彰化廠產量
薄膜產出40080噸
膠帶產出 246469m2",2026-05-17
1150513,113,4414,如興,N/A,N/A,N/A,2026-05-17
1150513,113,4438,廣越,N/A,N/A,N/A,2026-05-17
1150513,113,4439,冠星-KY,N/A,N/A,N/A,2026-05-17
1150513,113,4440,宜新實業,16499.000,1,彈性包覆紗：5460公噸，加工絲9.442公噸,2026-05-17
1150513,113,4526,東台,N/A,N/A,N/A,2026-05-17
1150513,113,4540,全球傳動,N/A,1,"滾珠螺桿
1,771,617 PCS
線性滑軌
3,108,047 PCS
滾珠花鍵
108,346 PCS",2026-05-17
1150513,113,4545,銘鈺,N/A,N/A,N/A,2026-05-17
1150513,113,4551,智伸科,N/A,N/A,N/A,2026-05-17
1150513,113,4555,氣立,N/A,1,"執行元件(1,247)仟個
控制元件(320)仟個
輔助元件(1,276)仟個
氣源處理元件(160)仟個",2026-05-17
1150513,113,4557,永新-KY,N/A,N/A,N/A,2026-05-17
1150513,113,4560,強信-KY,N/A,N/A,N/A,2026-05-17
1150513,113,4562,穎漢,N/A,N/A,N/A,2026-05-17
1150513,113,4564,元翎,N/A,N/A,N/A,2026-05-17
1150513,113,4566,時碩工業,865060.470,4,"汽車制動：46,443,219 件
汽車安全：122,522,124 件
工業應用：8,403,620 件
新能源：29,511,511 件
航太應用：368,191 件
醫療：153,723 件
零件生產數量加總：207,402,388 件",2026-05-17
1150513,113,4569,六方科-KY,N/A,N/A,N/A,2026-05-17
1150513,113,4571,鈞興-KY,N/A,2,N/A,2026-05-17
1150513,113,4720,德淵,N/A,N/A,"熱熔膠32,084公噸，其他膠824公噸",2026-05-17
1150513,113,4722,國精化,N/A,1,"不飽和聚脂樹脂12,217公噸、塗料(壓克力)樹脂3,618公噸、光固化樹脂20,537公噸、電子化學材料887公噸、其他5,796公噸",2026-05-17
1150513,113,4736,泰博,N/A,N/A,N/A,2026-05-17
1150513,113,4739,康普,N/A,N/A,"氧化觸媒：8,180 公噸
動力電池材料：23,097 公噸
特用化學材料：82,728 公噸
化學肥料：35,063  公噸",2026-05-17
1150513,113,4746,台耀,N/A,N/A,N/A,2026-05-17
1150513,113,4755,三福化,N/A,N/A,"精密化學品：97,341噸
基礎化學品：92,679噸",2026-05-17
1150513,113,4763,材料-KY,N/A,N/A,"二醋酸纖維素37,800噸；二醋酸纖維絲束45,377噸；醋酐66,232噸",2026-05-17
1150513,113,4764,雙鍵,N/A,N/A,"塑膠添加劑：26公噸(t)
光固化材料：118公噸(t)
其他：711公噸(t)
共計：855公噸(t)",2026-05-17
1150513,113,4766,南寶,215379.000,28,"接著劑:240,692公噸，塗料:15,375公噸。",2026-05-17
1150513,113,4770,上品,N/A,N/A,N/A,2026-05-17
1150513,113,4771,望隼,N/A,N/A,N/A,2026-05-17
1150513,113,4807,日成-KY,N/A,4,N/A,2026-05-17
1150513,113,4904,遠傳,N/A,N/A,"本公司非製造業，無法依產品類別提供產品產量。
僅能依113年合併財報資訊，提供合併公司之收入：
(1)行動通訊收入：新台幣(以下同)54,463,982仟元
(2)固定網路收入：14,171,490仟元
(3)銷售收入：38,811,729仟元
(4)調整及沖銷：-2,824,648仟元
合計：104,622,553仟元",2026-05-17
1150513,113,4906,正文,N/A,3,"113年產品生產量 
1.無線網路卡 69,950,890
2.無線網路閘道器 8,728,669
3.無線通訊模組 1,509,956
",2026-05-17
1150513,113,4915,致伸,N/A,8,"單位：仟片
電腦週邊事業群 74,744 K
非電腦產品事業群 31,940 K",2026-05-17
1150513,113,4916,事欣科,N/A,N/A,N/A,2026-05-17
1150513,113,4919,新唐,803.489,4,"總計晶圓之產量為436仟片、晶粒之產量2,623,014仟個",2026-05-17
1150513,113,4927,泰鼎-KY,N/A,N/A,"單面板 503,198平方公尺；雙面板 1,802,136平方公尺；多層板 3,546,578平方公尺。
",2026-05-17
1150513,113,4934,太極,N/A,N/A,"太陽能電池片等產品-13,242,148片
",2026-05-17
1150513,113,4938,和碩,N/A,N/A,"3C電子產品: 401,494 units",2026-05-17
1150513,113,4942,嘉彰,N/A,N/A,N/A,2026-05-17
1150513,113,4943,康控-KY,N/A,N/A,N/A,2026-05-17
1150513,113,4952,凌通,N/A,N/A,N/A,2026-05-17
1150513,113,4956,光鋐,N/A,N/A,N/A,2026-05-17
1150513,113,4958,臻鼎-KY,N/A,N/A,7037880,2026-05-17
1150513,113,4960,誠美材,N/A,N/A,"偏光板 35,311仟米平方",2026-05-17
1150513,113,4967,十銓,N/A,N/A,N/A,2026-05-17
1150513,113,4976,佳凌,N/A,N/A,N/A,2026-05-17
1150513,113,4977,眾達-KY,N/A,3,N/A,2026-05-17
1150513,113,4989,榮科,N/A,N/A,N/A,2026-05-17
1150513,113,4994,傳奇,N/A,N/A,N/A,2026-05-17
1150513,113,4999,鑫禾,N/A,N/A,N/A,2026-05-17
1150513,113,5007,三星,N/A,N/A,"螺帽37,626噸
螺絲11,946噸",2026-05-17
1150513,113,5203,訊連,N/A,N/A,N/A,2026-05-17
1150513,113,5215,科嘉-KY,N/A,N/A,N/A,2026-05-17
1150513,113,5222,全訊,N/A,N/A,N/A,2026-05-17
1150513,113,5234,達興材料,N/A,N/A,N/A,2026-05-17
1150513,113,5243,乙盛-KY,N/A,N/A,N/A,2026-05-17
1150513,113,5269,祥碩,N/A,N/A,N/A,2026-05-17
1150513,113,5284,jpp-KY,N/A,N/A,N/A,2026-05-17
1150513,113,5285,界霖,N/A,3,N/A,2026-05-17
1150513,113,5288,豐祥-KY,N/A,N/A,N/A,2026-05-17
1150513,113,5306,桂盟,N/A,1,"年產量2,177,575條，計算桂盟主要產品自行車鏈條",2026-05-17
1150513,113,5388,中磊,10555.658,3,"寬頻終端設備：17,998,161 台
商用網通設備：5,882,094 台
網路基礎建設及物聯網設備：3,354,642 台",2026-05-17
1150513,113,5469,瀚宇博,N/A,N/A,"PCB 41,883KSF",2026-05-17
1150513,113,5471,松翰,N/A,N/A,N/A,2026-05-17
1150513,113,5484,慧友,N/A,N/A,N/A,2026-05-17
1150513,113,5519,隆大,N/A,N/A,N/A,2026-05-17
1150513,113,5522,遠雄,N/A,N/A,N/A,2026-05-17
1150513,113,5525,順天,N/A,N/A,N/A,2026-05-17
1150513,113,5531,鄉林,N/A,N/A,N/A,2026-05-17
1150513,113,5533,皇鼎,N/A,N/A,N/A,2026-05-17
1150513,113,5534,長虹,N/A,N/A,N/A,2026-05-17
1150513,113,5538,東明-KY,N/A,N/A,"不銹鋼緊固件：94,813公噸。 
不銹鋼線材：36,969公噸。",2026-05-17
1150513,113,5546,永固-KY,N/A,N/A,N/A,2026-05-17
1150513,113,5607,遠雄港,N/A,N/A,N/A,2026-05-17
1150513,113,5608,四維航,N/A,N/A,N/A,2026-05-17
1150513,113,5871,中租-KY,0.000,0,N/A,2026-05-17
1150513,113,5880,合庫金,N/A,N/A,N/A,2026-05-17
1150513,113,5906,台南-KY,N/A,N/A,N/A,2026-05-17
1150513,113,5907,大洋-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6024,群益期,N/A,N/A,N/A,2026-05-17
1150513,113,6108,競國,N/A,2,"1,155,728平方呎",2026-05-17
1150513,113,6112,邁達特,N/A,N/A,N/A,2026-05-17
1150513,113,6116,彩晶,N/A,N/A,"2024年度主要產品TFT-LCD產量為295,330仟片",2026-05-17
1150513,113,6120,達運,23594.968,4,"Monitor面板模組出貨量約為1,000萬台，市佔率約為7.8%；NB背光與面板模組出貨量約為1,260萬台，市佔率約為7.2%；Car背光模組出貨量約為260萬台，市佔率約為1.2%。",2026-05-17
1150513,113,6128,上福,N/A,3,"彩色影印機卡匣9,301仟支；彩色印表機卡匣950仟支；黑白影印機卡匣1,592仟支；黑白印表機卡匣1,494仟支；感光鼓之精密齒輪6,318仟支；其他(碳粉卡匣之零配件)12,592仟支。",2026-05-17
1150513,113,6133,金橋,N/A,N/A,N/A,2026-05-17
1150513,113,6136,富爾特,N/A,N/A,N/A,2026-05-17
1150513,113,6139,亞翔,N/A,N/A,N/A,2026-05-17
1150513,113,6142,友勁,1170.756,1,"有線通訊產品510(千個)
無線通訊產品78 (千個)
其他產品 668(千個)
",2026-05-17
1150513,113,6152,百一,N/A,N/A,N/A,2026-05-17
1150513,113,6153,嘉聯益,N/A,N/A,"主要產品：各式軟式印刷電路板 合併產品數量385,229仟PCS",2026-05-17
1150513,113,6164,華興,N/A,N/A,N/A,2026-05-17
1150513,113,6165,浪凡,N/A,N/A,N/A,2026-05-17
1150513,113,6166,凌華,N/A,N/A,"IoT策略解決方案事業處 88,986 片／台
模組化電腦事業處 253,040 片／台
邊緣運算平台事業處 37,917 片／台
顯示運算事業處 78,247 片／台
客製化強固電腦事業處 65,709 片／台
網路通訊暨車載事業處 17,797 片／台
其他 523,712 片／台",2026-05-17
1150513,113,6168,宏齊,96.406,2,"0606/0808/1010 : 682800 KEA
HP : 87 KEA
壓模類 : 1838930 KEA
點膠類 : 88954 KEA
CSP : 49631 KEA
模組 : 0 KEA
MIN COB : 17427 KEA
其他 : 115 KEA
總計 : 2677946 KEA",2026-05-17
1150513,113,6176,瑞儀,N/A,N/A,"100,127仟片",2026-05-17
1150513,113,6177,達麗,N/A,N/A,"1. 房地銷售-113年度取得使照之完工數為房屋726戶、車位760個
   (上述已計入陽明段睿泰建設之委建22戶及24車)

2. 工程承攬-113年度投入成本687,592,099元(寶信)

3. 店面、商辦及商場-出租8,909.68坪及38個車位
    (達麗-3,452.05坪、38個停車位；米樂-5,457.63坪；未計入美國住宅出租坪數)

4. 百貨-營運坪數5,626.9坪(達米秀-商場1~3樓,未計入地下層停車空間)。",2026-05-17
1150513,113,6183,關貿,N/A,N/A,N/A,2026-05-17
1150513,113,6189,豐藝,N/A,N/A,N/A,2026-05-17
1150513,113,6191,精成科,N/A,N/A,"PCB 3,387萬呎／EMS 81,810仟片。",2026-05-17
1150513,113,6196,帆宣,N/A,N/A,"產品或服務類別營業收入(新台幣仟元)
1、	高科技設備材料銷售與服務業務13,047,719
2、	自動化供應系統業務	28,591,460
3、	整合系統業務	10,334,281
4、	客製化設備研發製造業務	8,701,644",2026-05-17
1150513,113,6197,佳必琪,N/A,N/A,N/A,2026-05-17
1150513,113,6201,亞弘電,N/A,1,N/A,2026-05-17
1150513,113,6202,盛群,N/A,N/A,"微控制器IC: 361,061仟粒
週邊IC: 219,091仟粒
開發工具及設計收入等其他: 1,420仟粒
總計: 581,572仟粒",2026-05-17
1150513,113,6209,今國光,N/A,N/A,N/A,2026-05-17
1150513,113,6213,聯茂,N/A,N/A,"銅箔基板：33,057 千SH
玻璃纖維膠片：148,427千M
多層壓合基板：127 千SF
軟性銅箔基板：5,026 千M2
",2026-05-17
1150513,113,6214,精誠,N/A,N/A,N/A,2026-05-17
1150513,113,6224,聚鼎,N/A,N/A,N/A,2026-05-17
1150513,113,6226,光鼎,N/A,N/A,N/A,2026-05-17
1150513,113,6230,尼得科超眾,70.000,1,"「尼得科超眾科技股份有限公司」－RIVET 均熱板產能(半年) 26764 pcs
THIN 均熱板產能(半年) 28903 pcs
VC均熱板產能(半年) 315704 pcs。",2026-05-17
1150513,113,6235,華孚,N/A,N/A,N/A,2026-05-17
1150513,113,6239,力成,N/A,N/A,"2024年力成科技封裝測試之產量如下：
- IC封裝：1,593,697 (仟顆) 
- IC測試：929,973 (仟顆)
- 模組測試：80,282 (仟顆)
- 晶圓封裝：621  (仟片)
- 晶圓測試：94 (仟片)",2026-05-17
1150513,113,6257,矽格,N/A,N/A,"113年度封裝產品產量:1,243,041仟個
113年度測試產品產量:95,804,340仟個/(仟片)註
註:含晶圓測試及IC測試",2026-05-17
1150513,113,6269,台郡,N/A,N/A,"軟式印刷電路板  1,202,259 KPCS
射頻積體電路         166,725 KPCS
總計                      1,368,984 KPCS",2026-05-17
1150513,113,6271,同欣電,N/A,N/A,主要產品,2026-05-17
1150513,113,6277,宏正,N/A,N/A,N/A,2026-05-17
1150513,113,6278,台表科,N/A,N/A,N/A,2026-05-17
1150513,113,6281,全國電,N/A,N/A,N/A,2026-05-17
1150513,113,6282,康舒,N/A,N/A,電源產品占比總營收92%；其餘8%之非電源供應器產品。,2026-05-17
1150513,113,6283,淳安,N/A,N/A,N/A,2026-05-17
1150513,113,6285,啟碁,N/A,7,"無線通訊產品生產量：291,370千台",2026-05-17
1150513,113,6405,悅城,N/A,1,"83,828片",2026-05-17
1150513,113,6412,群電,N/A,N/A,"電子零組件產品: 111020  (台)
消費性電子產品及其他電子產品: 13660 (台)",2026-05-17
1150513,113,6414,樺漢,N/A,N/A,N/A,2026-05-17
1150513,113,6415,矽力*-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6416,瑞祺電通,N/A,N/A,N/A,2026-05-17
1150513,113,6426,統新,N/A,N/A,N/A,2026-05-17
1150513,113,6431,光麗-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6438,迅得,0.000,2,"半導體載板-印刷電路板自動化設備:605台
半導體封測-液晶面板自動化設備:10台
半導體晶圓-半導體自動化設備:544台
AMHS-智動化物料搬運系統:6台",2026-05-17
1150513,113,6443,元晶,N/A,2,"1.新竹廠2024產量為太陽能電池456.2MW
2.屏東廠2024產量為太陽能模組388.7MW",2026-05-17
1150513,113,6449,鈺邦,N/A,N/A,N/A,2026-05-17
1150513,113,6456,GIS-KY,N/A,N/A,"手機觸控顯示模組33,971仟片；
平板電腦觸控顯示模組42,774 仟片；
筆電觸控顯示模組及其他8,385仟片；
2024年總計85,130 仟片。",2026-05-17
1150513,113,6464,台數科,N/A,N/A,N/A,2026-05-17
1150513,113,6477,安集,1570.000,1,"太陽能模組43,829Kw
太陽能售電度數138,816仟度",2026-05-17
1150513,113,6504,南六,N/A,N/A,N/A,2026-05-17
1150513,113,6505,台塑化,N/A,N/A,依產品類型而不同，詳見本公司113年股東會年報。,2026-05-17
1150513,113,6515,穎崴,N/A,N/A,N/A,2026-05-17
1150513,113,6525,捷敏-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6526,達發,68.335,39,三億一千八百萬顆,2026-05-17
1150513,113,6531,愛普*,24.772,0,"晶片838,250仟顆",2026-05-17
1150513,113,6533,晶心科,N/A,N/A,N/A,2026-05-17
1150513,113,6534,正瀚-創,N/A,N/A,N/A,2026-05-17
1150513,113,6541,泰福-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6550,北極星藥業-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6573,虹揚-KY,N/A,1,1099861,2026-05-17
1150513,113,6579,研揚,397.912,2,"板卡：313,618片；系統：103,140台",2026-05-17
1150513,113,6581,鋼聯,51479.000,2,"氧化鋅產出量51,145公噸",2026-05-17
1150513,113,6582,申豐,N/A,1,NBR：43087公噸、SBR：13146公噸、其他12公噸,2026-05-17
1150513,113,6589,台康生技,N/A,N/A,N/A,2026-05-17
1150513,113,6591,動力-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6592,和潤企業,0.000,0,N/A,2026-05-17
1150513,113,6605,帝寶,N/A,3,"汽車車燈：19,104,708 PCS
汽車百貨：  1,283,095 PCS",2026-05-17
1150513,113,6606,建德工業,N/A,N/A,N/A,2026-05-17
1150513,113,6645,金萬林-創,N/A,N/A,N/A,2026-05-17
1150513,113,6655,科定,N/A,N/A,N/A,2026-05-17
1150513,113,6657,華安,N/A,N/A,N/A,2026-05-17
1150513,113,6658,聯策,N/A,N/A,N/A,2026-05-17
1150513,113,6668,中揚光,N/A,N/A,N/A,2026-05-17
1150513,113,6669,緯穎,N/A,N/A,N/A,2026-05-17
1150513,113,6671,三能-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6672,騰輝電子-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6674,鋐寶科技,N/A,N/A,N/A,2026-05-17
1150513,113,6689,伊雲谷,N/A,N/A,N/A,2026-05-17
1150513,113,6691,洋基工程,N/A,N/A,"產量無法量化，產值12,305,289仟元",2026-05-17
1150513,113,6695,芯鼎,N/A,N/A,100%皆為影像處理IC,2026-05-17
1150513,113,6706,惠特,N/A,N/A,N/A,2026-05-17
1150513,113,6715,嘉基,N/A,N/A,N/A,2026-05-17
1150513,113,6719,力智,N/A,N/A,N/A,2026-05-17
1150513,113,6742,澤米,22.822,2,"母公司為光學鍍膜專業代工製造廠
越南子公司為專業石英基板加工製造廠",2026-05-17
1150513,113,6753,龍德造船,N/A,N/A,N/A,2026-05-17
1150513,113,6756,威鋒電子,N/A,N/A,N/A,2026-05-17
1150513,113,6757,台灣虎航,N/A,N/A,N/A,2026-05-17
1150513,113,6770,力積電,N/A,N/A,"107,205.94（m2/ 年）",2026-05-17
1150513,113,6776,展碁國際,N/A,N/A,NA,2026-05-17
1150513,113,6789,采鈺,N/A,N/A,"19,059,050 8吋晶圓當量－層",2026-05-17
1150513,113,6790,永豐實,N/A,N/A,N/A,2026-05-17
1150513,113,6792,詠業,N/A,3,N/A,2026-05-17
1150513,113,6794,向榮生技-創,N/A,N/A,N/A,2026-05-17
1150513,113,6799,來頡,N/A,N/A,N/A,2026-05-17
1150513,113,6805,富世達,N/A,N/A,"35,942/千PCS",2026-05-17
1150513,113,6806,森崴能源,0.000,0,無,2026-05-17
1150513,113,6834,天二科技,N/A,N/A,N/A,2026-05-17
1150513,113,6835,圓裕,N/A,N/A,N/A,2026-05-17
1150513,113,6838,台新藥,N/A,0,0,2026-05-17
1150513,113,6854,錼創科技-KY創,N/A,N/A,N/A,2026-05-17
1150513,113,6861,睿生光電,140.773,2,"1.元件-43789 pc
2.模組-8200 pc
3.其他-95150 pc",2026-05-17
1150513,113,6863,永道-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6873,泓德能源,N/A,N/A,N/A,2026-05-17
1150513,113,6887,寶綠特-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6890,來億-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6901,鑽石投資,N/A,N/A,N/A,2026-05-17
1150513,113,6902,GOGOLOOK-創,N/A,N/A,N/A,2026-05-17
1150513,113,6906,現觀科,N/A,N/A,N/A,2026-05-17
1150513,113,6909,創控,N/A,N/A,N/A,2026-05-17
1150513,113,6914,阜爾運通,N/A,N/A,N/A,2026-05-17
1150513,113,6919,康霈*,N/A,N/A,N/A,2026-05-17
1150513,113,6928,攸泰科技,N/A,N/A,N/A,2026-05-17
1150513,113,6933,AMAX-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6944,兆聯實業,2147.500,16,"RO膜清洗：86,370支
離子交換樹脂再生：581,460(L)",2026-05-17
1150513,113,6949,沛爾生醫-創,N/A,N/A,N/A,2026-05-17
1150513,113,6952,大武山,N/A,N/A,N/A,2026-05-17
1150513,113,6955,邦睿生技-創,10.247,1,"精子品質分析檢測儀器：0.798 t
精子品質分析檢測耗材：9.427 t
其他(包含品管檢測組、採精杯、檢測儀鏡頭清潔棉棒等)：0.022 t",2026-05-17
1150513,113,6957,裕慶-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6958,日盛台駿,N/A,N/A,N/A,2026-05-17
1150513,113,6962,奕力-KY,N/A,N/A,"570,382仟顆",2026-05-17
1150513,113,6965,中傑-KY,N/A,N/A,N/A,2026-05-17
1150513,113,6969,成信實業*-創,N/A,N/A,N/A,2026-05-17
1150513,113,6994,富威電力,0.000,0,無,2026-05-17
1150513,113,7631,聚賢研發,0.000,0,不適用,2026-05-17
1150513,113,7705,三商餐飲,N/A,428,N/A,2026-05-17
1150513,113,7722,LINEPAY,N/A,N/A,N/A,2026-05-17
1150513,113,7732,金興精密,N/A,N/A,N/A,2026-05-17
1150513,113,7736,虎山,N/A,N/A,N/A,2026-05-17
1150513,113,8011,台通,N/A,N/A,N/A,2026-05-17
1150513,113,8016,矽創,N/A,N/A,N/A,2026-05-17
1150513,113,8028,昇陽半導體,N/A,2,"113年度半導體晶圓代工服務7,425仟片",2026-05-17
1150513,113,8033,雷虎,N/A,N/A,N/A,2026-05-17
1150513,113,8039,台虹,N/A,N/A,"電子材料商品： 29,520 千 m2",2026-05-17
1150513,113,8045,達運光電,N/A,N/A,N/A,2026-05-17
1150513,113,8046,南電,N/A,N/A,11571(千平方英呎),2026-05-17
1150513,113,8070,長華*,N/A,8,"本公司為電子通路商非製造工廠，並無產量。
子公司製造工廠總產量如下：
IC導線架：107,595 KKPCS
LED導線架：5,373 KKPCS
總產量：112,968 KKPCS
",2026-05-17
1150513,113,8105,凌巨,N/A,N/A,"液晶顯示模組-TFT+STN 22,719仟個，完整產品類別請參閱年報。",2026-05-17
1150513,113,8110,華東,N/A,N/A,"IC封裝：1,135,972仟粒  IC測試：1,972,399仟粒",2026-05-17
1150513,113,8112,至上,N/A,N/A,N/A,2026-05-17
1150513,113,8114,振樺電,N/A,N/A,N/A,2026-05-17
1150513,113,8131,福懋科,N/A,N/A,N/A,2026-05-17
1150513,113,8150,南茂,N/A,N/A,"113年度依產品類別之產品產量分別如下：
1.封裝- 2,724,747仟顆/仟片。
2.測試- 2,454,905仟顆/仟片。
3.平面顯示器驅動IC- 1,533,045仟顆/仟片。
4.晶圓凸塊- 1,164仟顆/仟片。",2026-05-17
1150513,113,8163,達方,N/A,N/A,N/A,2026-05-17
1150513,113,8201,無敵,N/A,N/A,N/A,2026-05-17
1150513,113,8213,志超,N/A,N/A,"印刷電路板：57,537,729 平方英呎",2026-05-17
1150513,113,8215,明基材,N/A,N/A,"顯示器材料為主要營收來源，2024年產量為26,366（千米）",2026-05-17
1150513,113,8222,寶一,N/A,N/A,N/A,2026-05-17
1150513,113,8271,宇瞻,N/A,N/A,N/A,2026-05-17
1150513,113,8341,日友,N/A,N/A,N/A,2026-05-17
1150513,113,8367,建新國際,N/A,N/A,N/A,2026-05-17
1150513,113,8422,可寧衛,N/A,N/A,N/A,2026-05-17
1150513,113,8429,金麗-KY,301.000,N/A,每雙休闲鞋重量800公克。,2026-05-17
1150513,113,8442,威宏-KY,N/A,N/A,N/A,2026-05-17
1150513,113,8443,阿瘦,N/A,N/A,N/A,2026-05-17
1150513,113,8454,富邦媒,N/A,N/A,-,2026-05-17
1150513,113,8463,潤泰材,N/A,N/A,"水泥：834,360公噸
建材：654,538公噸",2026-05-17
1150513,113,8464,億豐,N/A,N/A,N/A,2026-05-17
1150513,113,8473,山林水,N/A,N/A,N/A,2026-05-17
1150513,113,8476,台境*,N/A,N/A,N/A,2026-05-17
1150513,113,8478,東哥遊艇,N/A,N/A,N/A,2026-05-17
1150513,113,8481,政伸,N/A,N/A,N/A,2026-05-17
1150513,113,8482,商億-KY,N/A,N/A,N/A,2026-05-17
1150513,113,8487,愛爾達-創,N/A,N/A,N/A,2026-05-17
1150513,113,8488,吉源-KY,N/A,N/A,N/A,2026-05-17
1150513,113,8499,鼎炫-KY,N/A,N/A,N/A,2026-05-17
1150513,113,8926,台汽電,N/A,N/A,"台汽電官田廠能源出售：
電力（度）：195,636,000
蒸汽（噸）：363,228",2026-05-17
1150513,113,8940,新天地,0.180,2,N/A,2026-05-17
1150513,113,8996,高力,N/A,6,N/A,2026-05-17
1150513,113,9802,鈺齊-KY,N/A,N/A,N/A,2026-05-17
1150513,113,9902,台火,N/A,N/A,N/A,2026-05-17
1150513,113,9906,欣巴巴,N/A,N/A,N/A,2026-05-17
1150513,113,9907,統一實,N/A,N/A,N/A,2026-05-17
1150513,113,9908,大台北,0.000,0,0,2026-05-17
1150513,113,9911,櫻花,N/A,4,請參閱113年度股東會年報P.1(二)預計目標達成情形。,2026-05-17
1150513,113,9912,偉聯,N/A,N/A,N/A,2026-05-17
1150513,113,9914,美利達,8873.000,1,"自行車：989,170台。
電動自行車：154,600台。",2026-05-17
1150513,113,9917,中保科,N/A,N/A,N/A,2026-05-17
1150513,113,9919,康那香,36123.612,3,衛生棉類、紙尿褲類、濕巾類、不織布及其他,2026-05-17
1150513,113,9921,巨大,N/A,9,"自行車：4,033,390 台",2026-05-17
1150513,113,9924,福興,N/A,N/A,N/A,2026-05-17
1150513,113,9925,新保,N/A,N/A,"產品與服務多元化經營：
1.提供客戶多元化產品選擇，以提升客戶使用率、增加公司營收。
2.透過異業合作提供多元產品，增加營運韌性。
3.透過軟硬體結合，持續開發整合 AIoT 方案，優化既有產品與服務。",2026-05-17
1150513,113,9927,泰銘,N/A,N/A,N/A,2026-05-17
1150513,113,9929,秋雨,N/A,N/A,N/A,2026-05-17
1150513,113,9930,中聯資源,3697848.000,19,高爐石粉333.4萬噸/年,2026-05-17
1150513,113,9933,中鼎,N/A,N/A,N/A,2026-05-17
1150513,113,9935,慶豐富,N/A,2,"窗簾2,799,392件",2026-05-17
1150513,113,9937,全國,N/A,N/A,N/A,2026-05-17
1150513,113,9938,百和,N/A,N/A,N/A,2026-05-17
1150513,113,9939,宏全,80132.600,10,"塑蓋：                  3,881 公噸
PET瓶：        27,749.6 公噸
彩印標籤：      1,692.3 公噸
金屬蓋：             927.3 公噸
飲料代工：    45,882.4 公噸",2026-05-17
1150513,113,9940,信義,N/A,N/A,N/A,2026-05-17
1150513,113,9941,裕融,N/A,N/A,N/A,2026-05-17
1150513,113,9942,茂順,N/A,N/A,N/A,2026-05-17
1150513,113,9943,好樂迪,N/A,46,N/A,2026-05-17
1150513,113,9945,潤泰新,N/A,N/A,N/A,2026-05-17
1150513,113,9946,三發地產,N/A,N/A,N/A,2026-05-17
1150513,113,9958,世紀鋼,N/A,N/A,"風力發電鋼構工程：63.55%
工業廠房鋼構工程：0.14%
高樓建物鋼構工程：24.45%
公共工程鋼構工程：0.38%
其他鋼構（含鋼品）：11.48%",2026-05-17
1150513,113,1101,台泥,N/A,59,熟料29837522噸、水泥31189537噸、膠結材料36417004噸、280規格混凝土6262643噸、350規格混凝土2062133噸、420規格混凝土1031822噸,2026-05-17
1150513,113,1102,亞泥,3182000.000,2,"水泥產量3,109,000噸、熟料產量2,942.000噸",2026-05-17
1150513,113,1103,嘉泥,N/A,N/A,無,2026-05-17
1150513,113,1104,環泥,N/A,N/A,"水泥372,746噸、預拌混凝土1,501,765立方公尺、石膏板16,074,007平方公尺",2026-05-17
1150513,113,1108,幸福,N/A,N/A,"水泥+爐石粉：741仟噸
石材：1,534仟噸",2026-05-17
1150513,113,1109,信大,632576.000,1,"水泥及熟料 586,427噸",2026-05-17
1150513,113,1110,東泥,648691.750,1,"卜特蘭水泥:487,127.95公噸、爐石粉:161,563.80公噸",2026-05-17
1150513,113,1201,味全,139199.000,3,"乳品：88,027噸。飲料：34,718噸。方便食品：8,925噸。其他：7,530噸。",2026-05-17
