出表日期,產業類別,公司代號,公司名稱,董事酬金-前年支付,董事酬金-今年支付,董事酬金-合計,董事酬金加計兼任員工酬金-前年支付,董事酬金加計兼任員工酬金-今年支付,加計兼任員工酬金-合計,酬金總額占稅後損益百分比(%)-董事酬金,酬金總額占稅後損益百分比(%)-加計兼任員工酬金,平均每位董事酬金-董事酬金,平均每位董事酬金-加計兼任員工酬金,領取來自子公司以外轉投資事業或母公司酬金,稅後純益,每股盈餘,股東權益報酬率(%),實收資本額(仟元),稅後損益與董監酬金變動之關聯性與合理性說明,date
1150415,紡織纖維,1459,聯發,1350000,1784493,3134493,14188500,1971865,16160365,+1.2261,+6.3212,348277,1795596,0,+255653,0.81,7.57,3586289.000000,"1.本公司113年度董事酬金總額占稅後純益比例為5.683%，114年度董事酬金總額占稅後純益比例為6.3212%。
2.本公司給付酬金之政策，係參考同業中的薪資水準，並評估在公司職務的權貴及貢獻度，予以合理報酬。
3.本公司114年度淨利依公司章程規定依比例提撥董事酬勞，並經董事會決議。",2026-05-17
1150415,紡織纖維,1460,宏遠,3560000,0,3560000,6957513,0,6957513,-1.9888,-3.8867,323636,632501,560020,-179006,-0.27,-3.10,6946434.000000,"本公司董事酬金主要有車馬費及薪資等，車馬費依據一般水準給付，提報董事會決議行
之，另本公司設有薪資報酬委員會，定期評估董事及經理人之薪資報酬，將所提建議提
交董事會討論。本年度董事報酬為出席車馬費及固定報酬，與公司損益變動無關聯性。",2026-05-17
1150415,紡織纖維,1463,強盛新,12455298,845351,13300649,12455298,845351,13300649,+58.1398,+58.1398,1209150,1209150,0,+22877,0.13,1.77,1732684.000000,"本公司114及113年度支付董事酬金占合併財務表稅後純益比例分別為58.1398%與2.5037%，本公司董事於本公司並未領取薪資，僅每次董事會開會領取定額車馬費，董事無兼任經理人，董事酬勞亦依章程規定提列，其比率之變動主要係因公司當年度獲利狀況改變而發生變動。
另因本公司前董事長於114年5月辦理退休，本公司依據109年3月26日董事會通過之「委任經理人退職辦法」發放其退休金。相關退休金已於以前年度提列入帳，對本年度損益並無重大影響，扣除該退休金影響數後，114年度支付董事酬金占合併財務表稅後純益比例從58.1398%，降為19.3367%。",2026-05-17
1150415,紡織纖維,1464,得力,4202580,6457876,10660456,33210242,6457876,39668118,+7.1040,+26.4343,1522922,5666874,0,+150063,0.35,0.95,4255757.000000,本公司有關董事酬金提撥，均依公司章程規定辦理，比較所提撥酬金尚屬於合理範圍。,2026-05-17
1150415,紡織纖維,1466,聚隆,5550717,0,5550717,14452969,0,14452969,-4.6632,-12.1421,504611,1313906,0,-119032,-1.07,-7.46,1111573.000000,本年度決算為稅後淨損，故不發董事酬金亦不發放員工酬勞。,2026-05-17
1150415,紡織纖維,1467,南緯,5560000,0,5560000,16707295,0,16707295,-5.2801,-15.8662,505455,1518845,0,-105301,-0.45,-4.01,2336247.000000,"1.獨立董事則由董事會議定固定酬金（每季給付一次），而不參與公司獲利時之酬勞分派。
2.提供背書保證之董事給予固定薪酬，一般董事僅支領出席車馬費並無薪酬
3.董事長,副董事長,林宗頤董事兼任員工,支領固定薪酬",2026-05-17
1150415,紡織纖維,1468,昶和,837245,0,837245,5606888,0,5606888,+2.4820,+16.6219,104656,700861,0,+33732,0.21,1.99,1604053.000000,本公司未支付董監事酬勞，酬金部份僅為車馬費及董事兼任員工之薪水。,2026-05-17
1150415,紡織纖維,1470,大統新創,1790000,2679273,4469273,6076615,2844080,8920695,+6.6443,+13.2620,436027,870312,0,+67265,0.78,6.57,857670.000000,"114年度稅後純益為67,265仟元，較113年度97,309仟元減少30.87%；114年度合併公司提撥董事酬勞為2,679仟元，較實際發放113年度董事酬勞3,981仟元減少32.71%，提撥數與稅後淨利呈正向關係。",2026-05-17
1150415,紡織纖維,1473,台南,0,5400000,5400000,15303924,5400000,20703924,+6.4726,+24.8165,490909,1882175,5018000,+83428,0.57,2.10,1461535.000000,本公司酬金發放係依公司章程規定辦理，並視公司的經營績效及未來的風險，以擬訂合理之酬金金額。,2026-05-17
1150415,紡織纖維,1474,弘裕,3280000,1236635,4516635,7319228,1236635,8555863,+10.3138,+19.5375,410603,777806,0,+43792,0.34,1.91,1298970.000000,"1.參照本公司公司章程規定，依當年度獲利狀況分派董監事酬勞，本年度分派金額尚屬合理。
2.董事兼任員工領取之相關酬金，乃參酌同業通常水準支給情形及依其職務、貢獻等因素綜合考量。",2026-05-17
1150415,紡織纖維,1475,業旺,598000,0,598000,598000,0,598000,+0.3326,+0.3326,119600,119600,0,+179783,2.72,0.00,660168.000000,"本公司今年獲利表現雖較去年下降,但董事酬勞並無調整,車馬費依開會次數支付",2026-05-17
1150415,紡織纖維,1476,儒鴻,12599583,0,12599583,107461381,0,107461381,+0.2285,+1.9486,969199,8266260,0,+5514937,20.10,18.84,2743671.000000,本公司訂有「董事會績效評估辦法」，以之做為獨立董事及董事考核評估依據，除考量公司整體經營績效、獲利率，亦參酌個人參與率、績效達成率及對公司營運效益的貢獻度等綜合評估，給予合理報酬。,2026-05-17
1150415,紡織纖維,1477,聚陽,730000,111234520,111964520,52205700,115778520,167984220,+3.0980,+4.6480,7464301,11198948,2740500,+3614095,14.65,25.36,2466937.000000,本公司之董事酬金係依董事承攬職責與貢獻並考量公司之營運成果進行規劃。,2026-05-17
1150415,紡織纖維,4414,如興,5760000,3426758,9186758,10760200,3426758,14186958,+5.4117,+8.3573,1020751,1576329,0,+169756,0.68,3.86,2637957.000000,因稅前有利益，故提撥董事酬勞。,2026-05-17
1150415,紡織纖維,4426,利勤,4072192,0,4072192,5926192,0,5926192,-0.8026,-1.1680,603288,877954,0,-507374,-2.94,-23.65,1726773.000000,"依照公司章程規定辦理，因本年度虧損，故董事酬勞不予分派；
其董事報酬依「董事薪資報酬辦法」辦理發放。",2026-05-17
1150415,紡織纖維,4438,廣越,5602439,5492000,11094439,24984084,5586302,30570386,+3.4646,+9.5467,1357948,3741785,0,+320221,3.04,3.45,1134255.000000,114年度加計兼任員工酬金總額較113年度增加，係因本公司於114年6月增選2名董事係分別擔任本公司總經理及副總經理職務所致，另114年度稅後損益較113年度減少係受營業外損失影響，114年營業淨利仍較113年度增加。為實際反映董事責任負擔與市場酬金水準，本公司董事報酬符合章程規定且業經本公司薪資報酬委員會審議通過。,2026-05-17
1150415,紡織纖維,4439,冠星-KY,4410000,0,4410000,33109391,2970804,36080195,+1.4996,+12.2690,630000,5154314,0,+294077,7.73,8.90,380973.000000,"1.本公司董事酬金之給付係參考公司整體的營運績效、產業未來經營風險及發展趨勢，亦參考個人的績效達成率及對公司績效的貢獻度，給予合理報酬，相關績效考核及薪酬合理性均經薪酬委員會審議並提請董事會決議後給付。
2.依本公司公司章程規定：「本公司年度如有獲利應以當年度獲利不超過百分之五分派董事酬勞」，本公司114年(2025年度)董事酬勞經董事會決議不發放，符合公司章程規定，應屬合理之範圍。
本公司未設置監察人，不適用。",2026-05-17
1150415,紡織纖維,4441,振大環球,1615000,0,1615000,11978827,1790998,13769825,+0.1740,+1.4833,230714,1967118,0,+928294,14.79,15.59,681756.000000,本公司獨立董事報酬係考量基本之費用支出、執行業務投入時間等成本，並參酌同業通常水準支給議定之。另當年度公司如有獲利，依公司章程規定，經薪酬委員會及董事會決議提撥不高於百分之五為董事酬勞。,2026-05-17
1150415,電機機械,1503,士電,10632000,100000000,110632000,50912107,112750000,163662107,+3.3855,+5.0083,7375467,10910807,0,+3267810,6.27,8.95,5209722.000000,"1.董事酬勞係依據公司章程規定，按當年度扣除分派員工及董事酬勞前之稅前利益以不高於4%提撥，計新台幣100,000仟元(約2.33%)。
2.董事兼任員工領取之相關酬金係依據公司核薪辦法等相關規定辦理，並業經薪酬委員會審議通過。",2026-05-17
1150415,電機機械,1504,東元,1830000,95737000,97567000,1830000,95737000,97567000,+1.8612,+1.8612,8869727,8869727,0,+5242070,2.42,6.25,23764407.000000,"※本公司給付酬金之政策，以該職位於同業市場中的薪資水平、於公司內該職位的權責範圍以及對公司營運目標的貢獻度給付酬金。
訂定酬金之程序，係依據本公司績效薪酬實施準則，該準則係參考公司整體的營運績效並考慮未來經營風險，亦參考個人的績效達成率及對公司績效的貢獻度，而給予合理的報酬。
年終獎金之發放則係按照營業淨利提撥固定比例，該比例變動時須經董事會決議通過。",2026-05-17
1150415,電機機械,1506,正道,1440000,0,1440000,4863597,0,4863597,+7.8560,+26.5335,160000,540400,10560480,+18330,0.06,0.68,3003885.000000,"1.本公司支付董事酬金依據公司章程規定，授權董事會依董事對本公司營運參與之程度及貢獻之價值暨同業通常水準議定，董事會核准後呈股東會決議通過後發放之。
2.本公司114年度未有紅利酬金分配。",2026-05-17
1150415,電機機械,1513,中興電,4947000,98987360,103934360,34071729,99590160,133661889,+2.6060,+3.3514,11548262,14851321,0,+3988220,8.07,19.89,5031125.000000,"依本公司章程第33條:本公司年度如有獲利，應提撥百分之三以下以數額為董事酬勞。
114、113年度董事酬勞二年度皆按稅前淨利相同比例提撥。
114年度稅後純益3,988,220,000元、董事酬金占稅後純益之比例為2.61%、加計董事兼任員工酬金占稅後純益之比例為3.35%。
113年度稅後純益3,622,777,996元、董事酬金占稅後純益之比例為2.60%、加計董事兼任員工酬金占稅後純益之比例為3.64%。",2026-05-17
1150415,電機機械,1514,亞力,7673600,24538729,32212329,54184845,29906734,84091579,+3.6059,+9.4135,2741475,7156730,0,+893312,3.30,14.78,2731085.000000,本公司董事中除總裁、董事長、副董事長兼總經理、副總經理等係於公司常駐敘職，負有既定之任務及職掌，依一般市場行情及公司敘薪標準並衡量年度經營績效及獲利情況，故按月領有固定薪給及年終獎金，其餘董事則僅領取車馬費，並依據公司章程於有獲利之年度支付董事酬勞金。,2026-05-17
1150415,電機機械,1515,力山,4506012,6400000,10906012,18682742,9607434,28290176,+6.1858,+16.0460,1211779,3143353,0,+176307,0.97,4.37,1814735.000000,"1.董事之酬金包括車馬費、董事酬勞以及兼任員工領取相關酬金。
2.在車馬費方面，係參考同業水準，依董事出席董事會情況支付。
3.本公司董事執行本公司職務(兼任員工領取相關酬金)時，不論公司營業盈虧，公司得支給報酬，其報酬授權董事會依其對公司營運參與程度及貢獻之價值，於不超過本公司核薪辦法所訂最高薪階之標準議定之。
4.依本公司章程第二十五條，本公司應以當年度稅前利益扣除分配員工酬勞及董事酬勞前之利益於保留彌補累積虧損數額後，如尚有餘額應提撥董事酬勞不高於5%。本公司114年度獲利新臺幣263,038,649元(即稅前利益扣除分派員工及董事酬勞前之利益），提列董事酬勞2.43％計新臺幣6,400,000元。",2026-05-17
1150415,電機機械,1517,利奇,1185000,0,1185000,8040989,0,8040989,-0.7695,-5.2217,169286,1148713,0,-153992,-0.69,-3.82,2200000.000000,"1.本公司董事之報酬依公司章程及薪資報酬委員會組織規程規定辦理，授權董事會依其對公司營運參與程度及貢獻之價值，於不超過同業通常水準議定支給，並經薪酬委員會及董事會通過。
2.本公司114年度決算稅前未獲利，董事酬勞、員工酬勞未估列。董事報酬係支付獨立董事固定報酬，業務執行費用係支付董事車馬費。",2026-05-17
1150415,電機機械,1519,華城,14353146,78856209,93209355,34770874,84187478,118958352,+2.1091,+2.6917,9320936,11895835,0,+4419436,13.99,44.58,3158808.000000,董事報酬依公司章程訂明，授權董事會依其對本公司營運參與之程度及貢獻之價值，並考量同業通常之水準議訂之，董事酬勞依章程第27條規定不高於2%，均尚屬合理。,2026-05-17
1150415,電機機械,1526,日馳,1146000,0,1146000,13821200,0,13821200,-17.2851,-208.4646,127333,1535689,0,-6630,-0.11,-0.49,600000.000000,"本公司酬金之分配,係依公司章程相關規定辦理。
1114年度董事酬金較113年增加,
係因113年董事改選,新任董事酬金自任職起算之故,
尚屬合理。",2026-05-17
1150415,電機機械,1528,恩德,3840000,0,3840000,16791191,0,16791191,-5.7184,-25.0048,548571,2398742,0,-67152,-0.35,-3.11,1913310.000000,董事之報酬，授權董事會依各該董事對本公司營運參與程度及貢獻價值，並參酌國內外業界通常支給水準議定之。,2026-05-17
1150415,電機機械,1529,樂事綠能,968418,0,968418,4685332,0,4685332,+0.6169,+2.9848,88038,425939,0,+156972,1.01,8.88,1550951.000000,本公司無提列董事酬金,2026-05-17
1150415,電機機械,1530,亞崴,1800006,0,1800006,5491606,0,5491606,-0.7719,-2.3549,200001,610178,0,-233203,-2.45,-6.87,945942.000000,"(1)114年度平均每位董事酬金較113年減少，系因114年稅後損益狀況較113年不佳，影響董事酬金。
(2)114年業務執行費用較113年增加，系因114年開會次數增加致使車馬費增加。",2026-05-17
1150415,電機機械,1531,高林股,4442000,0,4442000,4442000,0,4442000,-20.8594,-20.8594,634571,634571,0,-21295,-0.12,-0.58,1821081.000000,"(1)董監事之酬金包括車馬費、報酬、酬勞及兼任員工領取之相關薪資、退休金、酬勞，員工及董監事酬勞依本公司章程規定，董監事之車馬費由董事會決議。
(2)董事兼任員工之酬金及總經理及副總理酬金，係依照該職等於同業市場之薪資水準，加以各職責領域對公司經營暨個人之績效達成率，給與合理報酬。
(3)114年度因為虧損，未提撥董事及員工酬勞，113年度董事酬勞均按稅前淨利提撥1.5%；員工酬勞均按稅前淨利提撥3.5%。
(4)本公司114年每位董事平均酬金634,871元，較113年每位董事平均酬金1,359,429元低，主要係
A.董事林聖智先生於113年間於擔任董事期間同時兼任總經理，其總經理職務退休時所領取之退職退休金申報於「兼任員工領取相關酬金」欄位。
B.114年度因為虧損，未提撥董事及員工酬勞。 
(5)酬金之發放將併同考量公司未來面臨之營運風險。",2026-05-17
1150415,電機機械,1532,勤美,30224000,10339000,40563000,36677000,11093000,47770000,+9.8665,+11.6196,4507000,5307778,0,+411117,0.98,3.76,4226043.000000,董事酬金係依各位董事對公司及子公司營運參與之程度及貢獻之價值，並考量整體經濟環境與參酌同業通常水準訂定，合併公司114年度考量114年度稅後淨利較113年度減少，致使114年度整體發放金額為下降之情況，尚屬合理。,2026-05-17
1150415,電機機械,1535,中宇,3441315,3876319,7317634,9467129,3876319,13343448,+1.4775,+2.6941,665239,1213041,24337758,+495280,4.00,13.09,1237426.000000,本公司章程第三十二條規定，本公司年度如有獲利，係以當年度扣除分派員工及董事酬勞前之稅前利益分別以不低於千分之一為員工酬勞及不高於百分之一為董事酬勞金，符合規定。,2026-05-17
1150415,電機機械,1537,廣隆,195000,15500000,15695000,5128000,17315400,22443400,+2.4043,+3.4380,1743889,2493711,0,+652801,7.95,14.32,820628.000000,"113年度本公司(合併)支付董事酬金總額占稅後純益比例為3.182%，
114年度本公司(合併)支付董事酬金總額占稅後純益比例為3.438%，

董事酬金，係依據公司章程，經薪資報酬委員會審議、董事會決議、股東會決議後辦理。
本公司最近二年度支付董事酬金，每年不問盈虧均需支付；至於董監酬勞得依其對公司營運參與之程度及貢獻之價值，並參酌同業通常之水準給付之。",2026-05-17
1150415,電機機械,1538,正峰,3450000,0,3450000,6738848,0,6738848,-6.7130,-13.1124,431250,842356,0,-51393,-1.59,-31.47,323000.000000,本公司稅後損益為虧損，並無發放董監事酬勞。,2026-05-17
1150415,電機機械,1539,巨庭,64800,1340856,1405656,6101924,1353790,7455714,+10.3319,+54.8013,200808,1065102,0,+13605,0.21,0.84,653700.000000,114年起獨立董事改月薪給付，其他4董事依公司章程比例分配。,2026-05-17
1150415,電機機械,1541,錩泰,1810000,4687256,6497256,5921800,5567117,11488917,+3.5562,+6.2883,928179,1641274,0,+182703,2.32,0.00,788000.000000,董事酬勞係按公司個體財報稅前利益未扣除員工及董監酬勞前之2%提列,2026-05-17
1150415,電機機械,1558,伸興,8453432,8600000,17053432,12074044,9066600,21140644,+4.6574,+5.7737,1894826,2348960,0,+366154,5.52,7.15,665356.000000,董事酬金依本公司「董事及經&#63972;人薪資酬勞管理辦法」和「董事會績效評估辦法」作為評核之依循，除&#63851;考公司整體的營運績效、 產業未&#63789;經營風險及發展趨勢，亦&#63851;考個人的績效達成&#63841;及對公司績效的貢獻度，而給予合&#63972;報酬，董事酬金與稅後淨利比率皆符合公司章程規定。,2026-05-17
1150415,電機機械,1560,中砂,2400000,13800000,16200000,32892899,44800000,77692899,+1.1910,+5.7118,1800000,8632544,0,+1360220,9.28,17.55,1472919.000000,114年董事酬金總額與113年相比並無太大變化。本公司董事酬金均綜合考慮各項財務指標變動率，並考量未來公司政策及經濟變化情勢，有其一致性及合理性。,2026-05-17
1150415,電機機械,1583,程泰,2590,0,2590,11615,0,11615,-0.0005,-0.0022,331,1483,0,-529787,-4.83,-8.38,1094004.000000,本公司酬金係考量整體營運參與及貢獻度而給予。,2026-05-17
1150415,電機機械,1590,亞德客-KY,21249823,0,21249823,53822501,35608320,89430821,+0.2530,+1.0646,1991549,8381520,0,+8400098,42.00,16.72,2000000.000000,本公司給付之董事酬金為董事報酬及車馬費。董事報酬金額採定額制，車馬費係依各董事與會次數支付。另不分派董事酬勞，故酬金變動與稅後損益並無關聯。,2026-05-17
1150415,電機機械,1597,直得,830000,1800000,2630000,14881200,2484392,17365592,+3.3115,+21.8652,292222,1929510,0,+79421,0.91,3.31,892619.000000,"稅後損益與酬金變動之關聯性與合理性說明：
依108年06月12日股東會通過之修訂後公司章程第二十一條之一規定：「公司應
以當年度獲利狀況之百分之三至百分之十五分派員工酬勞及應以當年度獲利狀況
不高於百分之三分派董事及監察人酬勞。但公司尚有累積虧損時，應予彌補。」",2026-05-17
1150415,電機機械,2049,上銀,32593028,57929656,90522684,91244017,63629656,154873673,+5.9325,+10.1499,9052268,15487367,29465030,+1525866,4.31,3.78,3537923.000000,董事酬金之提撥符合公司章程規定，佔稅後損益比例兩期差異不大，尚屬合理。,2026-05-17
1150415,電機機械,2371,大同,36910290,0,36910290,36962485,0,36962485,-0.3325,-0.3330,4218319,4224284,0,-11099352,-5.20,-17.20,21508349.000000,"1.本公司114年度董事酬金均依相關制度辦理。
2.大同公司依115/3/6董事會決議無114年度董事酬金。",2026-05-17
1150415,電機機械,3167,大量,1897500,6202200,8099700,17136728,6202200,23338928,+1.1309,+3.2588,934221,2691918,0,+716187,8.13,23.52,883902.000000,"本公司114年度董事酬金總額占個體財務報告稅後純益比例為3.26%，其中董事之酬勞係依本公司章程規定以不高於稅前淨利2.5%計算，業經薪酬委員會及董事會審議通過。
董事兼任員工所領取之薪資及獎金等，係依擔任職務及所承擔之責任，並參考同業水準訂定之，再經薪酬委員會及董事會審議通過。",2026-05-17
1150415,電機機械,4526,東台,2117000,8717545,10834545,7035497,8717545,15753042,+2.3604,+3.4320,849768,1235533,0,+459008,1.81,9.64,2548265.000000,本公司章程依法訂定董事酬勞，並經薪酬委員會審議，以當年度獲利狀況分派不高於百分之五為董事酬勞，故稅後損益與酬金變動之關聯性尚屬合理。,2026-05-17
1150415,電機機械,4532,瑞智,9522000,20458082,29980082,22242000,26904082,49146082,+2.9508,+4.8373,3331120,5460676,0,+1015991,2.05,9.60,5048951.000000,除盈餘分配之酬勞依兩年度稅後損益同比率變動外，其餘報酬皆依股東會通過章程及辦法辦理之。,2026-05-17
1150415,電機機械,4540,全球傳動,6114388,81815,6196203,13861381,81815,13943196,-8.3657,-18.8251,885172,1991885,0,-74067,-0.66,-2.20,1151868.000000,本集團依據公司章程之規定，提撥獲利數額百分之五以下酬金。,2026-05-17
1150415,電機機械,4552,力達-KY,1793000,0,1793000,1793000,0,1793000,+0.7452,+0.7452,256143,256143,0,+240602,2.07,3.89,1160000.000000,"董事酬勞主要係支付獨立董事之固定薪資,與稅後損益並無關聯性,故該比率之變動尚屬合理。",2026-05-17
1150415,電機機械,4555,氣立,2627650,600000,3227650,11488335,600000,12088335,+23.7975,+89.1273,461093,1726905,0,+13563,0.19,0.98,699876.000000,"本公司獨立董事係依""董事報酬給付辦法""規定每月給付固定報酬，一般董事則依""公司章程""及""董事報酬給付辦法""規定，視公司年度營運結果領取董事酬勞。",2026-05-17
1150415,電機機械,4560,強信-KY,1650000,2098856,3748856,8338000,3358169,11696169,+1.8225,+5.6861,535551,1670881,0,+205698,3.02,10.66,680972.000000,"(1)董事酬金係按本公司章程規定，本公司如有獲利時，在一定限額內提撥。 
(2)本公司已設置薪資報酬委員會，由全體獨立董事擔任委員，對於董事及經理人之酬金給付政策，係以其所擔任職務、對公司營運參與程度之貢獻價值及參考
同業水準後，依本公司相關辦法規定辦理，定期進行評估，並經委員會通過後給付。",2026-05-17
1150415,電機機械,4562,穎漢,1865000,0,1865000,9121890,0,9121890,-1.6632,-8.1348,207222,1013543,0,-112134,-1.28,-11.76,875460.000000,董事報酬、業務執行費用及兼任員工酬金主要為固定報酬，董事酬勞主係依據公司章程規定當年度損益狀況提列。,2026-05-17
1150415,電機機械,4564,元翎,5420000,0,5420000,10593324,0,10593324,-1.2869,-2.5152,677500,1324166,0,-421177,-1.86,-10.43,2327883.000000,"本公司董事酬金包含董事執行業務之報酬及董事酬勞分配。董事酬勞依公司章程規定，如有獲利應提撥不高於3%為董事酬勞，董事(不包含獨立董事)酬勞分配原則係依照職務、營運&#63851;與程&#64001;、貢獻之價值及因公司融資需求等，擔任&#63898;帶背書保證人等給予不同權數，計算可分配之酬勞，經薪酬委員會議定提請董事會決議通過並向股東會報告。考量獨立董事亦擔任功能性委員會之委員，除董事會外，亦參與委員會會議之討論及表決，支給報酬採每月定額給付；董事長因綜理公司業務之需，依章程第16條規定支領報酬，其報酬由人資部考量競爭環境、營運風險，並依據公司薪資管理辦法及營運成果評量提案，經薪酬委員會評估營運結果及經營績效後核定，並送交董事會決議之。本公司114年度扣除分配員工及董事酬勞之稅前淨損為新台幣423,460仟元，依公司章程第20條規定，因當年度無獲利，故不予提撥董事及員工酬勞。",2026-05-17
1150415,電機機械,4566,時碩工業,3471333,1576702,5048035,15372203,1576702,16948905,+3.3884,+11.3767,729485,2449264,0,+148979,1.36,2.72,1098118.000000,"依本公司章程規定全體董事得支領車馬費，其數額由董事會決議之。全體董事之報
酬得授權董事會依同業通常水準議定之。本公司董事若兼任本公司其他職務時，其
擔任公司職務薪資之支給，依據本公司人事管理之規定辦理。另本公司年度如有獲
利(係指稅前利益扣除分派員工酬勞及董事酬勞前之利益)，應提撥1%~10%為員工酬
勞，其中員工酬勞分派總數額之25％應為基層員工分配酬勞，由董事會決議以股票
或現金分派發放，給付對象得包含符合一定條件之控制或從屬公司員工；本公司得
以上開獲利數額，由董事會決議提撥不高於2%為董事酬勞。114年度董事酬金不含兼
任員工領取相關酬金總額較113年度減少，係因114年度稅後純益下降與董事會召開
次數減少一次車馬費給付變動所致，故稅後損益與酬金變動之關聯性尚屬合理。",2026-05-17
1150415,電機機械,4571,鈞興-KY,10778249,11317742,22095991,28926419,22367912,51294331,+4.4371,+10.3005,3156570,7327762,0,+497981,9.61,16.39,530171.000000,114年度董事酬勞及員工酬勞，按公司章程規定，年度如有獲利，提撥不高於當年獲利百分之三為董事酬勞，及不低於百分之一為員工酬勞，因114年度獲利較113年度成長，故董事酬勞及董事兼任員工支領的獎金增加，尚屬合理。,2026-05-17
1150415,電機機械,4572,駐龍,1494000,4570000,6064000,9394648,4570000,13964648,+5.0507,+11.6311,866286,1994950,0,+120063,3.00,5.83,400000.000000,本公司之董事酬勞，係依公司章程規定提撥，經董事會決議後發放，並提報股東常會。,2026-05-17
1150415,電機機械,4576,大銀微系統,7200000,7000000,14200000,40582876,7913037,48495913,+5.8841,+20.0954,1577778,5388435,0,+241328,2.01,6.05,1198018.000000,本公司員工酬勞及董事酬勞係依公司章程規定提撥。114年度稅後純益較113年度增加，故酬金較去年增加，應屬合理。,2026-05-17
1150415,電機機械,4583,台灣精銳,2445911,4522000,6967911,2445911,4522000,6967911,+0.7244,+0.7244,995416,995416,0,+961843,12.00,9.44,801714.000000,依本公司章程規定辦理，尚屬合理。,2026-05-17
1150415,電機機械,5288,豐祥-KY,2838000,12000000,14838000,7732900,15312796,23045696,+1.7492,+2.7167,2119714,3292242,0,+848293,12.25,13.79,697300.000000,"1.依據本公司章程規定，本公司當年度如有獲利，應經董事會三分之二以上董事之出席及出席董事過半數之決議，得提撥不超過百分之二作為董事酬勞。但本公司尚有累積虧損（包括調整未分配盈餘金額）時，應預先保留彌補數額，再就其剩餘數額依前述比例提撥董事酬勞。董事會應決議分派董事酬勞之成數並報告股東會。
2.本公司董事酬勞12,000仟元，佔獲利1.41%，符合本公司章程不超過百分之二之規定，業經115年3月12日薪酬委員會及同日董事會通過酬勞發放案，115年5月29日提報股東會報告。",2026-05-17
1150415,電機機械,6606,建德工業,3385000,5463880,8848880,14091813,5619990,19711803,+7.3808,+16.4416,804444,1791982,0,+119890,1.09,6.75,1103038.000000,依本公司章程第二十五條之規定，本公司係以當年度扣除分派員工及董事酬勞前之稅前利益以不高於3.5%提撥董事酬勞。,2026-05-17
1150415,電機機械,7750,新代,2705000,23000000,25705000,23768000,44430000,68198000,+1.1258,+2.9868,2856111,7577556,0,+2283305,35.12,28.06,718430.000000,本公司依章程規定當年度如有獲利，應提撥不高於百分之三為董事酬勞，故稅後損益與酬金變動之關聯性尚屬合理。,2026-05-17
1150415,電機機械,8374,羅昇,7968600,362534,8331134,13968633,362534,14331167,-13.4950,-23.2140,925682,1592352,20478761,-61735,-0.55,2.21,1122505.000000,本公司董事之酬金由董事會依公司章程之授權依董事個人貢獻度並參酌國內外同業水準所訂定之「董事及功能性委員會委員薪酬辦法」規定發放，如公司年度有獲利時，由董事會依公司章程之規定，擬議董事酬勞金額。,2026-05-17
1150415,電機機械,8996,高力,25815563,35497804,61313367,55904346,36064575,91968921,+7.3912,+11.0867,6812596,10218769,0,+829546,9.07,21.79,924829.000000,114年度稅後純益較113年度增加，故當年度全體董事酬金亦同時增加。,2026-05-17
1150415,電器電纜,1603,華電,5706000,0,5706000,11850000,0,11850000,+1.1012,+2.2869,1141200,2370000,0,+518171,3.26,7.06,1916880.000000,董監酬金申報金額只是薪資及車馬費及董事長座車的金額，基本上不會隨損益而增減。,2026-05-17
1150415,電器電纜,1604,聲寶,17541183,8905279,26446462,28429044,8905279,37334323,+4.2765,+6.0370,3778066,5333475,5220000,+618420,1.70,7.33,3842000.000000,年度稅後純益較前年減少，惟領取之年終獎金係基於前一年度獲利較佳時的營業收益計算發放，故呈現酬金占比增加的情形。,2026-05-17
1150415,電器電纜,1605,華新,48201390,15300000,63501390,48201390,15300000,63501390,+1.9969,+1.9969,5772854,5772854,131688008,+3179950,0.75,1.44,44313329.000000,"一、本公司董事酬金包含報酬、董事酬勞及業務執行費用：(1)董事報酬及業務執行費用係依本公司章程第21條及《董事及功能性委員酬金給付辦法》規定辦理；除獨立董事每月支領固定報酬外，經董事會授權經常性參與公司營運事務之董事亦得支領報酬，其數額由薪資報酬委員會依董事對本公司營運參與之程度及貢獻之價值，並參考國內外業界水準審議後，由董事會議決。(2)董事酬勞依本公司章程第25條之1，本公司年度如有獲利，提撥不高於百分之一為董事酬勞，經由薪資報酬委員會審議後，提請董事會決議。
二、114年度董事酬金總額較113年度增加，主要係因114年度稅後純益較113年度成長14%，董事報酬及董事酬勞隨公司獲利成長而增加，致董事酬金總額相應提升；114年度董事酬金總額增加17%，平均每位董事酬金合併增加15%，與公司獲利變動趨勢相關，具合理關聯性。",2026-05-17
1150415,電器電纜,1608,華榮,11617386,7007043,18624429,11617386,7007043,18624429,+0.7977,+0.7977,2660633,2660633,0,+2334676,5.50,24.45,6327735.000000,"本期稅後純益較上期稅後純益增加變動 255.87%，
本期依公司章程規定提列董事酬勞與員工酬勞，因此本期平均
每位董事酬金加計兼任員工酬金較上期增加 69.56%",2026-05-17
1150415,電器電纜,1609,大亞,2433370,49898082,52331452,89422910,50701802,140124712,+4.0551,+10.8581,5814606,15569412,0,+1290506,1.65,8.52,7852619.000000,本公司114年度董事酬勞係依公司章程辦理，經薪酬委員會審議通過及董事會決議，提撥3%為董事酬勞，採稅前利益扣除分派員工酬勞及董事酬勞前之利益計算,2026-05-17
